draw,rt_quintile,p_choose_S
15,5,0.5120435120435121
16,1,0.473970473970474
16,2,0.44755244755244755
16,3,0.48795648795648794
16,4,0.5151515151515151
16,5,0.5135975135975136
17,1,0.49106449106449107
17,2,0.46386946386946387
17,3,0.4965034965034965
17,4,0.5066045066045066
17,5,0.5174825174825175
18,1,0.46386946386946387
18,2,0.47474747474747475
18,3,0.48174048174048173
18,4,0.5112665112665112
18,5,0.5104895104895105
19,1,0.48096348096348096
19,2,0.4491064491064491
19,3,0.5097125097125097
19,4,0.5034965034965035
19,5,0.5151515151515151
20,1,0.48717948717948717
20,2,0.4700854700854701
20,3,0.4840714840714841
20,4,0.49572649572649574
20,5,0.5244755244755245
21,1,0.49184149184149184
21,2,0.4763014763014763
21,3,0.47785547785547783
21,4,0.5097125097125097
21,5,0.5229215229215229
22,1,0.48795648795648794
22,2,0.4677544677544678
22,3,0.48562548562548563
22,4,0.4988344988344988
22,5,0.5174825174825175
23,1,0.48329448329448327
23,2,0.4522144522144522
23,3,0.473970473970474
23,4,0.5198135198135199
23,5,0.508935508935509
24,1,0.473970473970474
24,2,0.47863247863247865
24,3,0.5042735042735043
24,4,0.5275835275835276
24,5,0.519036519036519
25,1,0.4965034965034965
25,2,0.47474747474747475
25,3,0.48795648795648794
25,4,0.4996114996114996
25,5,0.5058275058275058
26,1,0.47863247863247865
26,2,0.46386946386946387
26,3,0.48484848484848486
26,4,0.4887334887334887
26,5,0.526029526029526
27,1,0.4825174825174825
27,2,0.4755244755244755
27,3,0.49184149184149184
27,4,0.508935508935509
27,5,0.4902874902874903
28,1,0.4801864801864802
28,2,0.4553224553224553
28,3,0.4926184926184926
28,4,0.494949494949495
28,5,0.5198135198135199
29,1,0.47086247086247085
29,2,0.4794094794094794
29,3,0.46153846153846156
29,4,0.5198135198135199
29,5,0.5306915306915307
30,1,0.47474747474747475
30,2,0.46231546231546233
30,3,0.48795648795648794
30,4,0.5042735042735043
30,5,0.5314685314685315
31,1,0.4840714840714841
31,2,0.4677544677544678
31,3,0.5034965034965035
31,4,0.5112665112665112
31,5,0.49572649572649574
32,1,0.47241647241647244
32,2,0.4677544677544678
32,3,0.4592074592074592
32,4,0.515928515928516
32,5,0.5143745143745144
33,1,0.4933954933954934
33,2,0.4506604506604507
33,3,0.5042735042735043
33,4,0.4996114996114996
33,5,0.5066045066045066
34,1,0.47785547785547783
34,2,0.4662004662004662
34,3,0.4988344988344988
34,4,0.5252525252525253
34,5,0.4965034965034965
35,1,0.4864024864024864
35,2,0.46464646464646464
35,3,0.49106449106449107
35,4,0.494949494949495
35,5,0.5229215229215229
36,1,0.49572649572649574
36,2,0.4444444444444444
36,3,0.48562548562548563
36,4,0.508935508935509
36,5,0.5019425019425019
37,1,0.47863247863247865
37,2,0.46231546231546233
37,3,0.49417249417249415
37,4,0.5019425019425019
37,5,0.526029526029526
38,1,0.4887334887334887
38,2,0.4716394716394716
38,3,0.4926184926184926
38,4,0.5058275058275058
38,5,0.5128205128205128
39,1,0.4926184926184926
39,2,0.4568764568764569
39,3,0.4801864801864802
39,4,0.5198135198135199
39,5,0.4988344988344988
40,1,0.49184149184149184
40,2,0.4382284382284382
40,3,0.48717948717948717
40,4,0.5299145299145299
40,5,0.5058275058275058
41,1,0.47474747474747475
41,2,0.4506604506604507
41,3,0.49106449106449107
41,4,0.5128205128205128
41,5,0.5135975135975136
42,1,0.4630924630924631
42,2,0.45454545454545453
42,3,0.4864024864024864
42,4,0.5120435120435121
42,5,0.5268065268065268
43,1,0.494949494949495
43,2,0.45765345765345766
43,3,0.49572649572649574
43,4,0.5081585081585082
43,5,0.5019425019425019
44,1,0.4731934731934732
44,2,0.4662004662004662
44,3,0.4864024864024864
44,4,0.5097125097125097
44,5,0.5167055167055167
45,1,0.48951048951048953
45,2,0.47241647241647244
45,3,0.48484848484848486
45,4,0.4972804972804973
45,5,0.5073815073815073
46,1,0.4887334887334887
46,2,0.4553224553224553
46,3,0.4926184926184926
46,4,0.5167055167055167
46,5,0.5167055167055167
47,1,0.4677544677544678
47,2,0.47785547785547783
47,3,0.4887334887334887
47,4,0.5081585081585082
47,5,0.5167055167055167
48,1,0.4794094794094794
48,2,0.4700854700854701
48,3,0.47474747474747475
48,4,0.4926184926184926
48,5,0.5182595182595182
49,1,0.4731934731934732
49,2,0.466977466977467
49,3,0.5027195027195027
49,4,0.49572649572649574
49,5,0.5213675213675214
50,1,0.48562548562548563
50,2,0.4568764568764569
50,3,0.5135975135975136
50,4,0.4996114996114996
50,5,0.5322455322455323
51,1,0.46464646464646464
51,2,0.4568764568764569
51,3,0.49106449106449107
51,4,0.5174825174825175
51,5,0.5322455322455323
52,1,0.4887334887334887
52,2,0.4506604506604507
52,3,0.5167055167055167
52,4,0.5034965034965035
52,5,0.5034965034965035
53,1,0.49184149184149184
53,2,0.5034965034965035
53,3,0.46464646464646464
53,4,0.5003885003885004
53,5,0.5019425019425019
54,1,0.47474747474747475
54,2,0.48562548562548563
54,3,0.4887334887334887
54,4,0.5244755244755245
54,5,0.4972804972804973
55,1,0.4467754467754468
55,2,0.46153846153846156
55,3,0.4801864801864802
55,4,0.5439005439005439
55,5,0.5322455322455323
56,1,0.47474747474747475
56,2,0.5019425019425019
56,3,0.5003885003885004
56,4,0.4801864801864802
56,5,0.5081585081585082
57,1,0.48795648795648794
57,2,0.47086247086247085
57,3,0.4840714840714841
57,4,0.49572649572649574
57,5,0.5268065268065268
58,1,0.46464646464646464
58,2,0.466977466977467
58,3,0.49106449106449107
58,4,0.5011655011655012
58,5,0.49184149184149184
59,1,0.5112665112665112
59,2,0.439005439005439
59,3,0.5003885003885004
59,4,0.4933954933954934
59,5,0.5244755244755245
60,1,0.47707847707847706
60,2,0.48795648795648794
60,3,0.45765345765345766
60,4,0.5213675213675214
60,5,0.519036519036519
61,1,0.45843045843045843
61,2,0.5066045066045066
61,3,0.47241647241647244
61,4,0.515928515928516
61,5,0.5120435120435121
62,1,0.49417249417249415
62,2,0.4731934731934732
62,3,0.4801864801864802
62,4,0.5027195027195027
62,5,0.5135975135975136
63,1,0.508935508935509
63,2,0.4467754467754468
63,3,0.4801864801864802
63,4,0.5066045066045066
63,5,0.4933954933954934
64,1,0.4902874902874903
64,2,0.4560994560994561
64,3,0.4801864801864802
64,4,0.5120435120435121
64,5,0.5073815073815073
65,1,0.47241647241647244
65,2,0.4654234654234654
65,3,0.4763014763014763
65,4,0.4972804972804973
65,5,0.5011655011655012
66,1,0.4731934731934732
66,2,0.4716394716394716
66,3,0.4864024864024864
66,4,0.5003885003885004
66,5,0.5345765345765345
67,1,0.48795648795648794
67,2,0.45765345765345766
67,3,0.494949494949495
67,4,0.49184149184149184
67,5,0.5019425019425019
68,1,0.48174048174048173
68,2,0.48484848484848486
68,3,0.46231546231546233
68,4,0.48329448329448327
68,5,0.5345765345765345
69,1,0.47241647241647244
69,2,0.4716394716394716
69,3,0.494949494949495
69,4,0.49805749805749805
69,5,0.5003885003885004
70,1,0.49805749805749805
70,2,0.46386946386946387
70,3,0.4965034965034965
70,4,0.526029526029526
70,5,0.48329448329448327
71,1,0.4553224553224553
71,2,0.4700854700854701
71,3,0.5042735042735043
71,4,0.5128205128205128
71,5,0.5182595182595182
72,1,0.4933954933954934
72,2,0.47086247086247085
72,3,0.45376845376845376
72,4,0.5252525252525253
72,5,0.49106449106449107
73,1,0.49572649572649574
73,2,0.4560994560994561
73,3,0.47474747474747475
73,4,0.5299145299145299
73,5,0.5011655011655012
74,1,0.4825174825174825
74,2,0.45454545454545453
74,3,0.47241647241647244
74,4,0.5027195027195027
74,5,0.5027195027195027
75,1,0.4840714840714841
75,2,0.45376845376845376
75,3,0.48717948717948717
75,4,0.5073815073815073
75,5,0.5120435120435121
76,1,0.4926184926184926
76,2,0.48174048174048173
76,3,0.494949494949495
76,4,0.519036519036519
76,5,0.4988344988344988
77,1,0.47086247086247085
77,2,0.4553224553224553
77,3,0.508935508935509
77,4,0.5011655011655012
77,5,0.5066045066045066
78,1,0.4763014763014763
78,2,0.4700854700854701
78,3,0.46853146853146854
78,4,0.5128205128205128
78,5,0.5003885003885004
79,1,0.4794094794094794
79,2,0.47707847707847706
79,3,0.4630924630924631
79,4,0.5081585081585082
79,5,0.5050505050505051
80,1,0.49106449106449107
80,2,0.4677544677544678
80,3,0.4677544677544678
80,4,0.4763014763014763
80,5,0.5345765345765345
81,1,0.48484848484848486
81,2,0.4693084693084693
81,3,0.5066045066045066
81,4,0.47707847707847706
81,5,0.5446775446775447
82,1,0.48329448329448327
82,2,0.46231546231546233
82,3,0.5081585081585082
82,4,0.5027195027195027
82,5,0.5345765345765345
83,1,0.48484848484848486
83,2,0.46076146076146074
83,3,0.49805749805749805
83,4,0.4972804972804973
83,5,0.4972804972804973
84,1,0.47863247863247865
84,2,0.4887334887334887
84,3,0.48329448329448327
84,4,0.5128205128205128
84,5,0.5019425019425019
85,1,0.4972804972804973
85,2,0.452991452991453
85,3,0.48174048174048173
85,4,0.4926184926184926
85,5,0.5314685314685315
86,1,0.48484848484848486
86,2,0.4763014763014763
86,3,0.4926184926184926
86,4,0.4965034965034965
86,5,0.4972804972804973
87,1,0.4731934731934732
87,2,0.48174048174048173
87,3,0.4965034965034965
87,4,0.4840714840714841
87,5,0.519036519036519
88,1,0.48329448329448327
88,2,0.47474747474747475
88,3,0.4794094794094794
88,4,0.5058275058275058
88,5,0.5268065268065268
89,1,0.4825174825174825
89,2,0.4522144522144522
89,3,0.4700854700854701
89,4,0.5151515151515151
89,5,0.5120435120435121
90,1,0.48096348096348096
90,2,0.48329448329448327
90,3,0.4763014763014763
90,4,0.5066045066045066
90,5,0.5151515151515151
91,1,0.4965034965034965
91,2,0.46153846153846156
91,3,0.5081585081585082
91,4,0.4933954933954934
91,5,0.5135975135975136
92,1,0.4794094794094794
92,2,0.4630924630924631
92,3,0.49572649572649574
92,4,0.494949494949495
92,5,0.5244755244755245
93,1,0.473970473970474
93,2,0.48096348096348096
93,3,0.48562548562548563
93,4,0.5073815073815073
93,5,0.515928515928516
94,1,0.48717948717948717
94,2,0.4444444444444444
94,3,0.4926184926184926
94,4,0.5027195027195027
94,5,0.5244755244755245
95,1,0.4568764568764569
95,2,0.4825174825174825
95,3,0.5027195027195027
95,4,0.5042735042735043
95,5,0.5011655011655012
96,1,0.48484848484848486
96,2,0.4630924630924631
96,3,0.5198135198135199
96,4,0.4988344988344988
96,5,0.48795648795648794
97,1,0.4794094794094794
97,2,0.45143745143745145
97,3,0.5066045066045066
97,4,0.5073815073815073
97,5,0.5112665112665112
98,1,0.4654234654234654
98,2,0.4801864801864802
98,3,0.4972804972804973
98,4,0.4840714840714841
98,5,0.5198135198135199
99,1,0.4825174825174825
99,2,0.48795648795648794
99,3,0.49184149184149184
99,4,0.5128205128205128
99,5,0.5229215229215229
100,1,0.48174048174048173
100,2,0.4763014763014763
100,3,0.4887334887334887
100,4,0.4840714840714841
100,5,0.5081585081585082
101,1,0.4926184926184926
101,2,0.4522144522144522
101,3,0.48717948717948717
101,4,0.5151515151515151
101,5,0.49572649572649574
102,1,0.5058275058275058
102,2,0.4693084693084693
102,3,0.49184149184149184
102,4,0.49417249417249415
102,5,0.5050505050505051
103,1,0.49106449106449107
103,2,0.4693084693084693
103,3,0.4864024864024864
103,4,0.4926184926184926
103,5,0.5244755244755245
104,1,0.49417249417249415
104,2,0.4630924630924631
104,3,0.4522144522144522
104,4,0.5003885003885004
104,5,0.5120435120435121
105,1,0.4801864801864802
105,2,0.4421134421134421
105,3,0.48174048174048173
105,4,0.49805749805749805
105,5,0.5174825174825175
106,1,0.46464646464646464
106,2,0.47241647241647244
106,3,0.494949494949495
106,4,0.508935508935509
106,5,0.5112665112665112
107,1,0.47086247086247085
107,2,0.4763014763014763
107,3,0.48096348096348096
107,4,0.4840714840714841
107,5,0.5205905205905206
108,1,0.48484848484848486
108,2,0.4568764568764569
108,3,0.466977466977467
108,4,0.508935508935509
108,5,0.5034965034965035
109,1,0.4763014763014763
109,2,0.4568764568764569
109,3,0.4965034965034965
109,4,0.5019425019425019
109,5,0.5081585081585082
110,1,0.48329448329448327
110,2,0.47863247863247865
110,3,0.4630924630924631
110,4,0.494949494949495
110,5,0.5050505050505051
111,1,0.473970473970474
111,2,0.4491064491064491
111,3,0.47863247863247865
111,4,0.5058275058275058
111,5,0.5104895104895105
112,1,0.49184149184149184
112,2,0.466977466977467
112,3,0.5213675213675214
112,4,0.5050505050505051
112,5,0.4988344988344988
113,1,0.47474747474747475
113,2,0.45998445998445997
113,3,0.4483294483294483
113,4,0.4887334887334887
113,5,0.5205905205905206
114,1,0.48174048174048173
114,2,0.47474747474747475
114,3,0.48174048174048173
114,4,0.5174825174825175
114,5,0.515928515928516
115,1,0.4506604506604507
115,2,0.4506604506604507
115,3,0.47086247086247085
115,4,0.5198135198135199
115,5,0.5291375291375291
116,1,0.4996114996114996
116,2,0.4731934731934732
116,3,0.46231546231546233
116,4,0.4988344988344988
116,5,0.515928515928516
117,1,0.48951048951048953
117,2,0.45843045843045843
117,3,0.4902874902874903
117,4,0.5229215229215229
117,5,0.4972804972804973
118,1,0.49106449106449107
118,2,0.4755244755244755
118,3,0.5027195027195027
118,4,0.4731934731934732
118,5,0.5066045066045066
119,1,0.5019425019425019
119,2,0.42424242424242425
119,3,0.47474747474747475
119,4,0.5283605283605284
119,5,0.5034965034965035
120,1,0.473970473970474
120,2,0.47086247086247085
120,3,0.4794094794094794
120,4,0.5128205128205128
120,5,0.5104895104895105
121,1,0.4926184926184926
121,2,0.4662004662004662
121,3,0.4654234654234654
121,4,0.5151515151515151
121,5,0.515928515928516
122,1,0.47474747474747475
122,2,0.4988344988344988
122,3,0.4933954933954934
122,4,0.508935508935509
122,5,0.5205905205905206
123,1,0.49572649572649574
123,2,0.47785547785547783
123,3,0.4794094794094794
123,4,0.5236985236985237
123,5,0.5174825174825175
124,1,0.5081585081585082
124,2,0.47474747474747475
124,3,0.48484848484848486
124,4,0.4801864801864802
124,5,0.526029526029526
125,1,0.4933954933954934
125,2,0.4592074592074592
125,3,0.494949494949495
125,4,0.49184149184149184
125,5,0.5097125097125097
126,1,0.4693084693084693
126,2,0.45376845376845376
126,3,0.49572649572649574
126,4,0.5073815073815073
126,5,0.5252525252525253
127,1,0.48951048951048953
127,2,0.47086247086247085
127,3,0.5151515151515151
127,4,0.48484848484848486
127,5,0.5034965034965035
128,1,0.4887334887334887
128,2,0.4840714840714841
128,3,0.4755244755244755
128,4,0.5019425019425019
128,5,0.5182595182595182
129,1,0.48174048174048173
129,2,0.4825174825174825
129,3,0.4902874902874903
129,4,0.48951048951048953
129,5,0.5229215229215229
130,1,0.5066045066045066
130,2,0.4662004662004662
130,3,0.48562548562548563
130,4,0.49417249417249415
130,5,0.5236985236985237
131,1,0.4965034965034965
131,2,0.4630924630924631
131,3,0.48951048951048953
131,4,0.5135975135975136
131,5,0.5306915306915307
132,1,0.4794094794094794
132,2,0.4763014763014763
132,3,0.49106449106449107
132,4,0.5081585081585082
132,5,0.515928515928516
133,1,0.494949494949495
133,2,0.4887334887334887
133,3,0.49106449106449107
133,4,0.5027195027195027
133,5,0.4902874902874903
134,1,0.4825174825174825
134,2,0.4677544677544678
134,3,0.4755244755244755
134,4,0.4902874902874903
134,5,0.533022533022533
135,1,0.4996114996114996
135,2,0.49572649572649574
135,3,0.49184149184149184
135,4,0.48795648795648794
135,5,0.5058275058275058
136,1,0.49106449106449107
136,2,0.4887334887334887
136,3,0.48795648795648794
136,4,0.49106449106449107
136,5,0.4933954933954934
137,1,0.5003885003885004
137,2,0.46076146076146074
137,3,0.4700854700854701
137,4,0.5011655011655012
137,5,0.5042735042735043
138,1,0.48329448329448327
138,2,0.4630924630924631
138,3,0.4700854700854701
138,4,0.5174825174825175
138,5,0.5322455322455323
139,1,0.5058275058275058
139,2,0.46076146076146074
139,3,0.4662004662004662
139,4,0.5027195027195027
139,5,0.519036519036519
140,1,0.494949494949495
140,2,0.4553224553224553
140,3,0.4996114996114996
140,4,0.5066045066045066
140,5,0.5337995337995338
141,1,0.5042735042735043
141,2,0.4568764568764569
141,3,0.4716394716394716
141,4,0.48717948717948717
141,5,0.5446775446775447
142,1,0.4933954933954934
142,2,0.4677544677544678
142,3,0.49572649572649574
142,4,0.5198135198135199
142,5,0.5120435120435121
143,1,0.4864024864024864
143,2,0.4825174825174825
143,3,0.49417249417249415
143,4,0.5066045066045066
143,5,0.5066045066045066
144,1,0.5011655011655012
144,2,0.4716394716394716
144,3,0.473970473970474
144,4,0.5182595182595182
144,5,0.5322455322455323
145,1,0.5034965034965035
145,2,0.4731934731934732
145,3,0.4801864801864802
145,4,0.5058275058275058
145,5,0.5306915306915307
146,1,0.49417249417249415
146,2,0.4700854700854701
146,3,0.4755244755244755
146,4,0.5104895104895105
146,5,0.5120435120435121
147,1,0.49572649572649574
147,2,0.4568764568764569
147,3,0.46153846153846156
147,4,0.5244755244755245
147,5,0.5229215229215229
148,1,0.5135975135975136
148,2,0.473970473970474
148,3,0.4700854700854701
148,4,0.5003885003885004
148,5,0.5322455322455323
149,1,0.5042735042735043
149,2,0.48096348096348096
149,3,0.4926184926184926
149,4,0.4972804972804973
149,5,0.519036519036519
150,1,0.4864024864024864
150,2,0.48484848484848486
150,3,0.5019425019425019
150,4,0.4755244755244755
150,5,0.5112665112665112
151,1,0.4662004662004662
151,2,0.47086247086247085
151,3,0.4996114996114996
151,4,0.4926184926184926
151,5,0.5213675213675214
152,1,0.4926184926184926
152,2,0.4763014763014763
152,3,0.49417249417249415
152,4,0.48174048174048173
152,5,0.5299145299145299
153,1,0.4887334887334887
153,2,0.4677544677544678
153,3,0.48096348096348096
153,4,0.49184149184149184
153,5,0.5174825174825175
154,1,0.4887334887334887
154,2,0.466977466977467
154,3,0.48951048951048953
154,4,0.5073815073815073
154,5,0.5104895104895105
155,1,0.48329448329448327
155,2,0.45454545454545453
155,3,0.48562548562548563
155,4,0.4755244755244755
155,5,0.5283605283605284
156,1,0.4693084693084693
156,2,0.49184149184149184
156,3,0.48717948717948717
156,4,0.49184149184149184
156,5,0.5081585081585082
157,1,0.47785547785547783
157,2,0.46464646464646464
157,3,0.4933954933954934
157,4,0.5198135198135199
157,5,0.5252525252525253
158,1,0.49417249417249415
158,2,0.48329448329448327
158,3,0.4662004662004662
158,4,0.5003885003885004
158,5,0.5174825174825175
159,1,0.5058275058275058
159,2,0.46076146076146074
159,3,0.4825174825174825
159,4,0.4825174825174825
159,5,0.5143745143745144
160,1,0.4965034965034965
160,2,0.4763014763014763
160,3,0.46386946386946387
160,4,0.48484848484848486
160,5,0.5423465423465423
161,1,0.515928515928516
161,2,0.4405594405594406
161,3,0.5027195027195027
161,4,0.4825174825174825
161,5,0.5252525252525253
162,1,0.5073815073815073
162,2,0.47086247086247085
162,3,0.48717948717948717
162,4,0.5135975135975136
162,5,0.4887334887334887
163,1,0.49184149184149184
163,2,0.4366744366744367
163,3,0.48329448329448327
163,4,0.49805749805749805
163,5,0.5493395493395493
164,1,0.4693084693084693
164,2,0.49106449106449107
164,3,0.4988344988344988
164,4,0.48717948717948717
164,5,0.5586635586635587
165,1,0.4801864801864802
165,2,0.48717948717948717
165,3,0.49417249417249415
165,4,0.508935508935509
165,5,0.5198135198135199
166,1,0.4630924630924631
166,2,0.4731934731934732
166,3,0.4864024864024864
166,4,0.4965034965034965
166,5,0.5508935508935509
167,1,0.5011655011655012
167,2,0.473970473970474
167,3,0.4731934731934732
167,4,0.5027195027195027
167,5,0.5097125097125097
168,1,0.4996114996114996
168,2,0.4662004662004662
168,3,0.49106449106449107
168,4,0.5019425019425019
168,5,0.5174825174825175
169,1,0.5019425019425019
169,2,0.47086247086247085
169,3,0.4693084693084693
169,4,0.5268065268065268
169,5,0.49805749805749805
170,1,0.48795648795648794
170,2,0.49572649572649574
170,3,0.46853146853146854
170,4,0.46386946386946387
170,5,0.5291375291375291
171,1,0.49805749805749805
171,2,0.473970473970474
171,3,0.48096348096348096
171,4,0.49572649572649574
171,5,0.5198135198135199
172,1,0.47863247863247865
172,2,0.45843045843045843
172,3,0.49417249417249415
172,4,0.5167055167055167
172,5,0.5283605283605284
173,1,0.5128205128205128
173,2,0.4755244755244755
173,3,0.48717948717948717
173,4,0.5213675213675214
173,5,0.5229215229215229
174,1,0.49417249417249415
174,2,0.4553224553224553
174,3,0.48717948717948717
174,4,0.5143745143745144
174,5,0.5135975135975136
175,1,0.5027195027195027
175,2,0.46153846153846156
175,3,0.48329448329448327
175,4,0.5221445221445221
175,5,0.5097125097125097
176,1,0.5229215229215229
176,2,0.4716394716394716
176,3,0.494949494949495
176,4,0.4763014763014763
176,5,0.519036519036519
177,1,0.4840714840714841
177,2,0.48096348096348096
177,3,0.4755244755244755
177,4,0.5058275058275058
177,5,0.5299145299145299
178,1,0.494949494949495
178,2,0.4662004662004662
178,3,0.4825174825174825
178,4,0.48795648795648794
178,5,0.5081585081585082
179,1,0.5042735042735043
179,2,0.45143745143745145
179,3,0.46153846153846156
179,4,0.5167055167055167
179,5,0.5182595182595182
180,1,0.49572649572649574
180,2,0.4887334887334887
180,3,0.48562548562548563
180,4,0.4755244755244755
180,5,0.5291375291375291
181,1,0.4965034965034965
181,2,0.4996114996114996
181,3,0.47863247863247865
181,4,0.4763014763014763
181,5,0.519036519036519
182,1,0.47086247086247085
182,2,0.47863247863247865
182,3,0.5034965034965035
182,4,0.5058275058275058
182,5,0.5244755244755245
183,1,0.5081585081585082
183,2,0.47474747474747475
183,3,0.466977466977467
183,4,0.4965034965034965
183,5,0.5268065268065268
184,1,0.4716394716394716
184,2,0.4677544677544678
184,3,0.4902874902874903
184,4,0.4972804972804973
184,5,0.5174825174825175
185,1,0.5034965034965035
185,2,0.47086247086247085
185,3,0.48562548562548563
185,4,0.5135975135975136
185,5,0.5283605283605284
186,1,0.5213675213675214
186,2,0.4693084693084693
186,3,0.4825174825174825
186,4,0.5034965034965035
186,5,0.4988344988344988
187,1,0.5151515151515151
187,2,0.45765345765345766
187,3,0.47241647241647244
187,4,0.4801864801864802
187,5,0.5143745143745144
188,1,0.4794094794094794
188,2,0.48329448329448327
188,3,0.47707847707847706
188,4,0.5128205128205128
188,5,0.519036519036519
189,1,0.4794094794094794
189,2,0.47086247086247085
189,3,0.5104895104895105
189,4,0.5042735042735043
189,5,0.5361305361305362
190,1,0.48329448329448327
190,2,0.4902874902874903
190,3,0.4677544677544678
190,4,0.5081585081585082
190,5,0.5369075369075369
191,1,0.48484848484848486
191,2,0.49106449106449107
191,3,0.4988344988344988
191,4,0.494949494949495
191,5,0.4972804972804973
192,1,0.5066045066045066
192,2,0.4693084693084693
192,3,0.508935508935509
192,4,0.4840714840714841
192,5,0.5213675213675214
193,1,0.48717948717948717
193,2,0.46464646464646464
193,3,0.5003885003885004
193,4,0.5058275058275058
193,5,0.5252525252525253
194,1,0.5034965034965035
194,2,0.4887334887334887
194,3,0.4887334887334887
194,4,0.49805749805749805
194,5,0.5229215229215229
195,1,0.5027195027195027
195,2,0.44133644133644134
195,3,0.4840714840714841
195,4,0.5205905205905206
195,5,0.5322455322455323
196,1,0.48174048174048173
196,2,0.4801864801864802
196,3,0.48951048951048953
196,4,0.5221445221445221
196,5,0.5221445221445221
197,1,0.49805749805749805
197,2,0.4864024864024864
197,3,0.48096348096348096
197,4,0.4988344988344988
197,5,0.5097125097125097
198,1,0.49417249417249415
198,2,0.4972804972804973
198,3,0.48795648795648794
198,4,0.49106449106449107
198,5,0.5291375291375291
199,1,0.48096348096348096
199,2,0.4825174825174825
199,3,0.4731934731934732
199,4,0.5205905205905206
199,5,0.5485625485625486
200,1,0.48795648795648794
200,2,0.47785547785547783
200,3,0.4887334887334887
200,4,0.5182595182595182
200,5,0.5306915306915307
201,1,0.5003885003885004
201,2,0.47474747474747475
201,3,0.4794094794094794
201,4,0.49184149184149184
201,5,0.5205905205905206
202,1,0.5019425019425019
202,2,0.46464646464646464
202,3,0.4988344988344988
202,4,0.48717948717948717
202,5,0.5291375291375291
203,1,0.4902874902874903
203,2,0.49184149184149184
203,3,0.4887334887334887
203,4,0.4933954933954934
203,5,0.5236985236985237
204,1,0.5019425019425019
204,2,0.46853146853146854
204,3,0.49805749805749805
204,4,0.4996114996114996
204,5,0.5073815073815073
205,1,0.5174825174825175
205,2,0.46076146076146074
205,3,0.494949494949495
205,4,0.49106449106449107
205,5,0.5306915306915307
206,1,0.473970473970474
206,2,0.47785547785547783
206,3,0.4731934731934732
206,4,0.5236985236985237
206,5,0.519036519036519
207,1,0.47785547785547783
207,2,0.4592074592074592
207,3,0.47086247086247085
207,4,0.5058275058275058
207,5,0.5244755244755245
208,1,0.4926184926184926
208,2,0.4825174825174825
208,3,0.47863247863247865
208,4,0.5104895104895105
208,5,0.5182595182595182
209,1,0.473970473970474
209,2,0.4801864801864802
209,3,0.4693084693084693
209,4,0.5299145299145299
209,5,0.5073815073815073
210,1,0.5135975135975136
210,2,0.47086247086247085
210,3,0.4763014763014763
210,4,0.49184149184149184
210,5,0.5275835275835276
211,1,0.47785547785547783
211,2,0.48484848484848486
211,3,0.4965034965034965
211,4,0.4794094794094794
211,5,0.5081585081585082
212,1,0.49805749805749805
212,2,0.4763014763014763
212,3,0.4825174825174825
212,4,0.5058275058275058
212,5,0.5213675213675214
213,1,0.4801864801864802
213,2,0.46153846153846156
213,3,0.48951048951048953
213,4,0.4988344988344988
213,5,0.5198135198135199
214,1,0.4926184926184926
214,2,0.47785547785547783
214,3,0.49805749805749805
214,4,0.47474747474747475
214,5,0.5221445221445221
215,1,0.4864024864024864
215,2,0.4731934731934732
215,3,0.4801864801864802
215,4,0.5050505050505051
215,5,0.5143745143745144
