draw,dwell_quintile,p_choose_s,draw_subject_sd,n_subjects,draw_subject_sem
26,S>>E,0.5108457423202635,0.0894470861680454,21,0.019518954431347886
27,E>>S,0.6004222954051197,0.14072764214816763,21,0.03070928916745886
27,E>S,0.5019555852345269,0.11102418211716933,21,0.024227462786785284
27,S~E,0.4635120040485341,0.09064635449083602,21,0.01978065623457411
27,S>E,0.45125658478328223,0.0913384594239408,21,0.019931685912898157
27,S>>E,0.5215963388859387,0.06463823848697356,21,0.014105220031198296
28,E>>S,0.5899625940571593,0.13220712377594676,21,0.02884995962455581
28,E>S,0.48407222828425556,0.11452776468729448,21,0.024992007183505593
28,S~E,0.46161273951109294,0.10847538704707026,21,0.023671270103944368
28,S>E,0.4794889870735731,0.10837821886460187,21,0.02365006626816805
28,S>>E,0.5166409216156359,0.09095376482109982,21,0.019847738668281028
29,E>>S,0.6023264138406796,0.141864059981368,21,0.030957275869446403
29,E>S,0.5058368535407889,0.101302419413855,21,0.022106000240293074
29,S~E,0.44485585018956025,0.08250543596568839,21,0.018004162169433287
29,S>E,0.4646995794896745,0.08833443592949357,21,0.01927615424372053
29,S>>E,0.5002419813121823,0.0812367144669143,21,0.01772730444067376
30,E>>S,0.5923386678865986,0.10682594911002552,21,0.023311333237247257
30,E>S,0.49793790335550175,0.1021632665491596,21,0.02229385248597494
30,S~E,0.4471708218469307,0.09428759584824284,21,0.020575240241427466
30,S>E,0.4481557428901849,0.08726630168535415,21,0.01904306824247561
30,S>>E,0.5161565407436398,0.09208706243253295,21,0.020095044482057452
31,E>>S,0.6141265100756093,0.12448339664656927,21,0.027164504185624556
31,E>S,0.4938066586322939,0.10880513123145061,21,0.023743226184177436
31,S~E,0.4618878810961523,0.09610032029614957,21,0.020970809146028876
31,S>E,0.46143538792822775,0.09789490472389065,21,0.021362419573700903
31,S>>E,0.4952614558651531,0.08498932186599016,21,0.01854619051018407
32,E>>S,0.5913229983270211,0.12461218144719616,21,0.02719260733311182
32,E>S,0.4977841763810069,0.10910159050404479,21,0.023807918901183837
32,S~E,0.4528140078992136,0.10039988587152167,21,0.02190905127481788
32,S>E,0.4583306036306161,0.09654011454386391,21,0.021066780118903027
32,S>>E,0.5195579432236244,0.07671769506845051,21,0.01674117356160547
33,E>>S,0.6085424817774727,0.1371233481182738,21,0.02992276772846525
33,E>S,0.5056451475942213,0.10257482337355772,21,0.022383661547907326
33,S~E,0.44190589823412535,0.07482891391420095,21,0.016329007723007626
33,S>E,0.4682180374710381,0.09043836001480396,21,0.019735268118833655
33,S>>E,0.5009379179675483,0.07302302783942738,21,0.01593493107376398
34,E>>S,0.5774372600262261,0.11222377735658896,21,0.024489235929068577
34,E>S,0.4983331574066055,0.11089686202350749,21,0.02419967926456175
34,S~E,0.4645500145688085,0.09912914155726811,21,0.021631752131532084
34,S>E,0.45191725398431604,0.0939233352869636,21,0.020495752070248934
34,S>>E,0.513164449955986,0.06785014304620858,21,0.014806115067753926
35,E>>S,0.578913548814407,0.13355120028052592,21,0.02914326116370084
35,E>S,0.5030927114500331,0.1141934446428357,21,0.024919052568740194
35,S~E,0.45589365020156225,0.09433537039394865,21,0.020585665501998373
35,S>E,0.4573209286510923,0.09619877313838034,21,0.020992293317548212
35,S>>E,0.5208637654174295,0.0883666584366775,21,0.01928318577125632
36,E>>S,0.5799325693508417,0.11919471652328531,21,0.0260104195669885
36,E>S,0.4982557295699011,0.10783404168704411,21,0.02353131707256682
36,S~E,0.44867427826597395,0.09423045190523366,21,0.02056277041074424
36,S>E,0.45520293028995223,0.0815396692780506,21,0.017793414600396767
36,S>>E,0.5250287418457209,0.0791936644305726,21,0.017281474372096706
37,E>>S,0.605185832429861,0.12124396433627199,21,0.026457602101309177
37,E>S,0.5023100994211331,0.12515270433065268,21,0.027310559096363974
37,S~E,0.45475804899278915,0.0839741447539506,21,0.01832466070257893
37,S>E,0.4577636997290502,0.08346632218405145,21,0.018213844732761317
37,S>>E,0.5093689194844447,0.07947691242157702,21,0.017343284151107273
38,E>>S,0.5634437923707978,0.12915554781073488,21,0.02818405115553241
38,E>S,0.48611192042093865,0.10470670941176081,21,0.02284887722138757
38,S~E,0.4534524720933135,0.08528387377624112,21,0.018610467006604015
38,S>E,0.4670975120580985,0.08173974271544124,21,0.017837074203796415
38,S>>E,0.5131514320469278,0.08276770633876478,21,0.018061394256917423
39,E>>S,0.5978125065762236,0.12162205996709444,21,0.026540109332174697
39,E>S,0.5036833236165177,0.1147837003693035,21,0.02504785692806971
39,S~E,0.455785723362673,0.09413411596681252,21,0.020541748185508073
39,S>E,0.43637544244639137,0.09350411877639071,21,0.020404271527759622
39,S>>E,0.5202425035783141,0.09733732846632367,21,0.02124074645912896
40,E>>S,0.5898271593525823,0.11219824827083523,21,0.024483665025835745
40,E>S,0.47455496371688205,0.11230489466679096,21,0.024506937177362475
40,S~E,0.4427518141573051,0.10895816664083102,21,0.023776621248343833
40,S>E,0.4570132929082911,0.0833315313593513,21,0.018184430963372078
40,S>>E,0.5405968897760374,0.09060962907618628,21,0.0197726420920712
41,E>>S,0.6026222805061004,0.12399981525578281,21,0.027058978074769747
41,E>S,0.49934732547763033,0.10717896808605619,21,0.023388368293409942
41,S~E,0.44426975638963706,0.102209880536618,21,0.022304024491973603
41,S>E,0.4519280981528619,0.08497597101424156,21,0.018543277115482638
41,S>>E,0.5231176930149612,0.08820316936744262,21,0.01924750953149124
42,E>>S,0.6025604041825047,0.11062156287965615,21,0.024139604066206737
42,E>S,0.49098740986549944,0.11286837687453144,21,0.024629899075921124
42,S~E,0.4584488365899367,0.09543243487209721,21,0.0208250645978728
42,S>E,0.4517459991743109,0.10572686657445937,21,0.02307149376514079
42,S>>E,0.4995079892325538,0.09228888095354479,21,0.020139084893923204
43,E>>S,0.6007787156869503,0.112570666261584,21,0.02456493329406287
43,E>S,0.5086987837171775,0.10937274835161397,21,0.023867090394601314
43,S~E,0.45723304746005944,0.0829899353988097,21,0.018109888613549553
43,S>E,0.44758544970747366,0.08336773227234436,21,0.01819233065023004
43,S>>E,0.5029585813965545,0.07585975533355462,21,0.016553955762706858
44,E>>S,0.5857398183324525,0.11763283361036166,21,0.025669588772934657
44,E>S,0.4885710957375007,0.1078213716239179,21,0.023528552238122263
44,S~E,0.46452909652584445,0.09428870702355654,21,0.020575482719760108
44,S>E,0.4444537181598592,0.0960861367808562,21,0.02096771404924543
44,S>>E,0.5083991914384173,0.08114597268140795,21,0.017707502959684318
45,E>>S,0.5959169152815966,0.1314319516338632,21,0.02868080319514062
45,E>S,0.5139764162789121,0.11684763257489872,21,0.02549824385956482
45,S~E,0.45805320692241497,0.09521654739614628,21,0.020777954088342415
45,S>E,0.44631329475113096,0.08393334495963288,21,0.018315757457540854
45,S>>E,0.5092606590000186,0.07944781873580326,21,0.017336935388378535
46,E>>S,0.6066718093505247,0.13243464537792435,21,0.028899608908522473
46,E>S,0.5048093288519473,0.11338879612629184,21,0.024743463867078472
46,S~E,0.4499929292053725,0.08772206784416763,21,0.01914252457209285
46,S>E,0.4517012820141879,0.07190618451018965,21,0.01569121587873358
46,S>>E,0.5233315413504013,0.10528413032726985,21,0.02297488079534809
47,E>>S,0.5879058417050024,0.12900551727423373,21,0.02815131180838616
47,E>S,0.49358926742203096,0.10445531586144066,21,0.022794018651217773
47,S~E,0.45285869450966726,0.10800144741530887,21,0.023567847997402174
47,S>E,0.46211373531316335,0.09144456285014822,21,0.019954839578711952
47,S>>E,0.4906507145002644,0.09775241811949176,21,0.021331326447502085
48,E>>S,0.587711092483944,0.12577598439719295,21,0.027446569957510544
48,E>S,0.4941860650136295,0.09587578311459528,21,0.020921811115990566
48,S~E,0.4483509508288974,0.11146622361541139,21,0.024323924149928428
48,S>E,0.45667803344638136,0.08665326415133941,21,0.01890929248516744
48,S>>E,0.5270461554416165,0.09570230989986224,21,0.020883956157059066
49,E>>S,0.5934621934576866,0.15173446202393637,21,0.033111174178956704
49,E>S,0.48631734619394135,0.11565582455787914,21,0.02523817002852446
49,S~E,0.45058411234510537,0.10899780785519667,21,0.023785271670509096
49,S>E,0.43847898531932605,0.08064414492673183,21,0.01759799516579703
49,S>>E,0.5191400531034569,0.08135531782436067,21,0.017753185815110612
50,E>>S,0.5799215577841094,0.12238637725432801,21,0.026706897038065704
50,E>S,0.49366979112886483,0.11505000668747402,21,0.025105969730977395
50,S~E,0.4342409811329919,0.10022284673755516,21,0.0218704181685145
50,S>E,0.4564255841217159,0.08653113391999721,21,0.01888264148374991
50,S>>E,0.5269336279517036,0.07749721380616034,21,0.01691127849594793
51,E>>S,0.5850309427923803,0.10975266123308196,21,0.023949994182068737
51,E>S,0.49371066213478054,0.11664883610127551,21,0.025454862912504404
51,S~E,0.45332134245170197,0.09898794714999339,21,0.021600940985863473
51,S>E,0.4595972841153267,0.08028084999866635,21,0.01751871771306114
51,S>>E,0.5189147255875767,0.07922919874867126,21,0.017289228596023172
52,E>>S,0.5890680967418617,0.11698565961632776,21,0.02552836382934098
52,E>S,0.49360034812619513,0.10153850142880132,21,0.022157517559517323
52,S~E,0.4369009630436149,0.09524228936477121,21,0.020783571446426268
52,S>E,0.4594464686937079,0.0814099372382247,21,0.01776510474836995
52,S>>E,0.5167740014738494,0.07191317371787899,21,0.01569274104888997
53,E>>S,0.5817166670821438,0.12786002285748105,21,0.027901344433485277
53,E>S,0.49609818606181555,0.11336674290923582,21,0.02473865146057959
53,S~E,0.4501516330827582,0.09545444103985509,21,0.020829866737373106
53,S>E,0.4583759240166162,0.09758976750791255,21,0.021295833174197677
53,S>>E,0.5226463698496746,0.08843008201467958,21,0.019297025930639155
54,E>>S,0.58904323716203,0.13108235562975962,21,0.028604515092690203
54,E>S,0.5136095356239605,0.11302847820115332,21,0.024664836049640534
54,S~E,0.44827146278860297,0.08798501782196413,21,0.019199904961485204
54,S>E,0.46575746610970914,0.09562132338751557,21,0.020866283451197204
54,S>>E,0.49908828147807494,0.0894967796408321,21,0.019529798436137898
55,E>>S,0.5992154918910406,0.12689392610351416,21,0.027690524838070784
55,E>S,0.5072378577638981,0.10362598742990349,21,0.022613044350575005
55,S~E,0.4511990397785331,0.09107321246612067,21,0.019873804281371133
55,S>E,0.46001984783101657,0.08556414292925528,21,0.018671626749872994
55,S>>E,0.49004412448846757,0.08745032228873681,21,0.019083224830305726
56,E>>S,0.5994962717328495,0.12302855501429609,21,0.026847031714002417
56,E>S,0.49985629034469714,0.12460808797341938,21,0.027191714063900512
56,S~E,0.4572922931461624,0.09861462831184481,21,0.021519476136617338
56,S>E,0.44878530123499594,0.08318700437609604,21,0.018152892590003945
56,S>>E,0.5374359507643367,0.09392135895624078,21,0.02049532079952819
57,E>>S,0.5892482894894548,0.12737674395093887,21,0.027795884330104086
57,E>S,0.5069756020954977,0.12158227408891202,21,0.026531427341776544
57,S~E,0.4642975891855958,0.08624332151000078,21,0.01881983566685675
57,S>E,0.4550084208064658,0.08318005556470645,21,0.01815137623504286
57,S>>E,0.5161206553825495,0.07322149167812826,21,0.015978239433933422
58,E>>S,0.5999174884585387,0.13426450437057638,21,0.029298916877328357
58,E>S,0.5004301338248606,0.11995274677818675,21,0.026175835329948147
58,S~E,0.44360243284706447,0.10028181652766727,21,0.021883286431700424
58,S>E,0.4604229682204673,0.09217525533221564,21,0.020114289750560004
58,S>>E,0.5090093705396658,0.08503237292953707,21,0.01855558502244369
59,E>>S,0.606723602167008,0.12813004452858842,21,0.027960267992872326
59,E>S,0.4931545305663043,0.10473813685095368,21,0.02285573525086376
59,S~E,0.45476465037172464,0.10412356765161035,21,0.022721625256779034
59,S>E,0.45828228933877685,0.09257289762402604,21,0.020201062412547474
59,S>>E,0.5209629934326232,0.07422107007743325,21,0.01619636532335523
60,E>>S,0.5944475078040399,0.16376792275446347,21,0.03573709059180999
60,E>S,0.5013435839623991,0.10800773383010358,21,0.023569219805575824
60,S~E,0.4454364394062309,0.09599022661278396,21,0.020946784734716527
60,S>E,0.4658590607307231,0.08469807771966605,21,0.018482635827029636
60,S>>E,0.518419557312291,0.0824890682568939,21,0.018000590442552155
61,E>>S,0.5878274506381106,0.11282489479105767,21,0.024620410507402414
61,E>S,0.50263403415869,0.10351397349575098,21,0.022588600906187212
61,S~E,0.4611337352178414,0.09197826431767757,21,0.02007130278697206
61,S>E,0.4602139766325203,0.08794376704773248,21,0.01919090330456177
61,S>>E,0.5115911204562479,0.07258631878642322,21,0.015839633345570453
62,E>>S,0.5993396780654345,0.14462173302141887,21,0.03155904946220698
62,E>S,0.47528224157118765,0.11558842698285543,21,0.025223462671895767
62,S~E,0.454531456660224,0.09815960680530242,21,0.021420182303447655
62,S>E,0.47010315014946014,0.08247443320652999,21,0.017997396812738247
62,S>>E,0.5007653773694216,0.08566323621632253,21,0.01869325067791336
63,E>>S,0.5971580636918338,0.13933047468753593,21,0.030404402231893432
63,E>S,0.4844979675455381,0.10886667401385944,21,0.023756655920313945
63,S~E,0.4484406896197264,0.10339829516960335,21,0.022563357825909246
63,S>E,0.4659237971034172,0.0921646139428385,21,0.020111967609020943
63,S>>E,0.5085792858160021,0.08475549495008702,21,0.018495165293915296
64,E>>S,0.5847567313612277,0.11835938176760737,21,0.025828134578963664
64,E>S,0.48583219323074966,0.10370225727686508,21,0.022629687795667586
64,S~E,0.45387690159818234,0.08897315650404994,21,0.01941553449995054
64,S>E,0.45757724172560127,0.08541331317472986,21,0.018638712999055642
64,S>>E,0.5329333674901336,0.07982600054009842,21,0.017419461423837466
65,E>>S,0.5868090907797037,0.11949573409432146,21,0.026076106986263975
65,E>S,0.5005485850837659,0.09210302688079203,21,0.020098528210275333
65,S~E,0.4499650630796131,0.0895708224596421,21,0.01954595590384574
65,S>E,0.46756765075542067,0.0840786121974585,21,0.01834745736769957
65,S>>E,0.5150493652936953,0.07434299963465067,21,0.016222972534088623
66,E>>S,0.5921491378426813,0.15269405781723114,21,0.03332057514844882
66,E>S,0.5009967307660192,0.10614073760357838,21,0.023161807827944938
66,S~E,0.46032871186039526,0.08153163069873114,21,0.01779166043857718
66,S>E,0.448594327030626,0.09484862197710935,21,0.020697666179635983
66,S>>E,0.5251897390255633,0.10389036957555349,21,0.022670737264614816
67,E>>S,0.6105273307983047,0.1437087786105275,21,0.03135982647678062
67,E>S,0.4875680198095483,0.10408409154288827,21,0.022713010863618974
67,S~E,0.4485827080690492,0.08311240687436273,21,0.018136614080558826
67,S>E,0.4618975544405537,0.08134616724030498,21,0.01775118899396355
67,S>>E,0.5076788128862774,0.08409398273482839,21,0.01835081149393622
68,E>>S,0.5984578867269585,0.1339018157416388,21,0.029219771729909017
68,E>S,0.49406466451828124,0.10235294217814732,21,0.022335243101561826
68,S~E,0.44327514310153276,0.11221355637287315,21,0.02448700552756598
68,S>E,0.4652651629758681,0.08497267892790628,21,0.018542558723348077
68,S>>E,0.5166396253051264,0.08050645923548755,21,0.01756794968473802
69,E>>S,0.604669640562918,0.14263963729019724,21,0.03112652071349403
69,E>S,0.5079233715871899,0.12117569855972685,21,0.026442705287576175
69,S~E,0.45328036141870404,0.09401326444396362,21,0.02051537622116018
69,S>E,0.4499003331226212,0.08225893719011525,21,0.01795037172668196
69,S>>E,0.5013985484497387,0.07346305587240227,21,0.016030953062764457
70,E>>S,0.6008323828689045,0.12199454591604957,21,0.02662139243009824
70,E>S,0.5121638339541794,0.10477274315901214,21,0.022863286966397132
70,S~E,0.46631101898158045,0.10030946206381049,21,0.02188931918227204
70,S>E,0.45004887366734087,0.08079931380710723,21,0.01763185579150283
70,S>>E,0.517286832493457,0.07657541131055877,21,0.016710124700143485
71,E>>S,0.591414787579667,0.15024984470633598,21,0.03278720412010213
71,E>S,0.4975956661173478,0.11106547808540289,21,0.024236474305848466
71,S~E,0.4682363029740076,0.11178714477158434,21,0.024393954887560583
71,S>E,0.46022563416465556,0.08217303643177495,21,0.01793162664442727
71,S>>E,0.51224866803105,0.08986530771004654,21,0.019610217853894617
72,E>>S,0.5991190017706051,0.12511374219400598,21,0.027302056861105845
72,E>S,0.4890032595773062,0.10800285211041483,21,0.02356815452700462
72,S~E,0.4675687393920285,0.08736490209579408,21,0.019064584616018215
72,S>E,0.4587336404309316,0.08447243164712288,21,0.01843339581713923
72,S>>E,0.5059196275357702,0.08063133166256,21,0.017595199082322415
73,E>>S,0.6006396465672612,0.11933208730119604,21,0.02604039632832426
73,E>S,0.48727103094015306,0.09704181911984004,21,0.021176261032994283
73,S~E,0.46568168234695556,0.08667703453170568,21,0.018914479607421073
73,S>E,0.4671821555294777,0.08838786776649937,21,0.01928781402646337
73,S>>E,0.5133971331989639,0.07563309799960566,21,0.016504495077486005
74,E>>S,0.5984220323320981,0.1333996138577147,21,0.029110182294326558
74,E>S,0.5033476304790001,0.11732543344087937,21,0.025602508556492046
74,S~E,0.47339101352217694,0.08888282857031049,21,0.019395823328820543
74,S>E,0.4619503699261815,0.09448702273843804,21,0.02061875875666219
74,S>>E,0.5000517738124164,0.10303819329911615,21,0.022484777155461495
75,E>>S,0.6209116480202396,0.1300541984771642,21,0.02838015280801979
75,E>S,0.5104010102435815,0.10823629075439876,21,0.02361909501539435
75,S~E,0.46008406488673276,0.09524381010977206,21,0.020783903300191944
75,S>E,0.4507659687369011,0.08423929243026189,21,0.018382520669104552
75,S>>E,0.5118086567049936,0.0722209189343038,21,0.015759896560748412
76,E>>S,0.6103629409312303,0.13525656809846437,21,0.02951540293100773
76,E>S,0.5007023040320768,0.10986407747840635,21,0.02397430720006144
76,S~E,0.44934092905416456,0.08849187387423278,21,0.019310510019864613
76,S>E,0.46900906386405294,0.09032488678110072,21,0.019710506229176677
76,S>>E,0.5330938125717201,0.10439819420140088,21,0.022781553683077115
77,E>>S,0.6122418267549008,0.12737606323744718,21,0.027795735786242077
77,E>S,0.48759356762630574,0.10902552352835834,21,0.023791319726232905
77,S~E,0.46815901021322354,0.10149994343156855,21,0.022149103514709462
77,S>E,0.45168172175099947,0.07866804351700299,21,0.01716677448527363
77,S>>E,0.5151927244587545,0.09782575205932731,21,0.021347329225135693
78,E>>S,0.598177783496878,0.12886316777862108,21,0.028120248601777406
78,E>S,0.5070779113109029,0.11905331086240341,21,0.02597956232200343
78,S~E,0.47334411602950854,0.09326818769959679,21,0.02035278714594055
78,S>E,0.45692594679089804,0.08644377668253428,21,0.018863578571693903
