draw,rt_quintile,p_choose_s,draw_subject_sd,n_subjects,draw_subject_sem
7,3,0.45808185398803375,0.07846815895810805,21,0.017123156098540825
7,4,0.4733872294642246,0.0672431084843803,21,0.014673649266371429
7,5,0.5145544528035437,0.053086115574398345,20,0.0118704163085765
8,1,0.45613602055803054,0.16713406753950946,19,0.03834318475934859
8,2,0.4776801793296846,0.07507106531850508,21,0.016381849491572557
8,3,0.4806330108814918,0.0951222527300363,21,0.02075737730524339
8,4,0.5019658358024631,0.06789794558770143,21,0.014816546437506415
8,5,0.49049302911809506,0.12892112132899405,21,0.028132895103271483
9,1,0.4941971377796339,0.12919447002809772,19,0.029639244153514332
9,2,0.49060871172128584,0.09127338974075706,21,0.01991748654391548
9,3,0.47604604547795126,0.0809142026784987,21,0.017656926598629472
9,4,0.5117468342663922,0.07491368136119367,21,0.01634750549645107
9,5,0.469771670603064,0.1171425743044392,21,0.025562605421527693
10,1,0.5436809063647623,0.09551390029918536,19,0.021912391531977275
10,2,0.46020523434864924,0.0980305868863637,21,0.021392027848938427
10,3,0.4748626745928831,0.10250461687811388,21,0.022368341234590708
10,4,0.48978764597925606,0.07536780904304212,21,0.0164466042810818
10,5,0.5174777024189391,0.05816741592737898,20,0.013006629608912336
11,1,0.4528332287450008,0.11615334320278196,19,0.02664740447238545
11,2,0.49785334619877564,0.09228686463695059,21,0.02013864489756997
11,3,0.4694698679305523,0.08300660522011567,21,0.018113526266785553
11,4,0.4735070207030058,0.08855175209294697,21,0.01932357651842351
11,5,0.5388455005674342,0.12216447923034088,21,0.0266584749194237
12,1,0.5045744481855546,0.1062443905926013,19,0.024374134837432233
12,2,0.47759868909000047,0.10192423849371096,21,0.02224169228800773
12,3,0.4877457982518946,0.08572329042909288,21,0.018706355581523886
12,4,0.47783774514380284,0.09305067834745817,21,0.02030532271401026
12,5,0.5362418694010598,0.12717930429121646,21,0.02775279946411055
13,1,0.4415417817578232,0.17279685996549263,19,0.03964231843951218
13,2,0.47511672050078196,0.07532607136435429,21,0.016437496372895193
13,3,0.48542832140026965,0.08856623369907161,21,0.01932673666395926
13,4,0.48092262519275375,0.07348005969565387,21,0.016034663601200365
13,5,0.49060360880376824,0.12737933322076356,21,0.02779644935510248
14,1,0.47147853693122543,0.10704702976664945,19,0.024558272892579752
14,2,0.5077483213382689,0.09205312871677321,21,0.020087639538196495
14,3,0.49760144063791745,0.08618967715477796,21,0.01880812950883696
14,4,0.49948333707424136,0.09236329837416636,21,0.02015532410644805
14,5,0.49891836660292377,0.06906053690483195,21,0.015070244661937321
15,1,0.45229038298863694,0.13716878515342634,19,0.03146867751010672
15,2,0.4833646479332449,0.08193005107878047,21,0.017878602893338567
15,3,0.48280835084504725,0.08738872485376009,21,0.019069783168001158
15,4,0.5038014298394712,0.0774204164009454,21,0.016894519928206328
15,5,0.5225991658446573,0.06786817151274942,21,0.014810049201686657
16,1,0.4881816185951768,0.12118100451729676,19,0.027800829082507493
16,2,0.47525584215594935,0.08214686093018281,21,0.017925914681693963
16,3,0.47360747057536706,0.08730276807765296,21,0.019051025861667573
16,4,0.4787348928419568,0.08846881450312241,21,0.01930547805255074
16,5,0.4960301168626537,0.04726258138583989,21,0.010313540797124867
17,1,0.5162980483539079,0.17381297279941596,20,0.0388657622550816
17,2,0.4663936990682634,0.10336850678686096,21,0.02255685746787366
17,3,0.49283600732899313,0.08864312835292192,21,0.019343516453092898
17,4,0.4914720042702205,0.09060161759528021,21,0.019770893843610214
17,5,0.48162320476487014,0.08665092551713456,21,0.01890878215334522
18,1,0.4656030102870742,0.12545922728411515,19,0.028782320698218882
18,2,0.4663297096638265,0.11237755600797508,21,0.024522793181937393
18,3,0.49843633745901833,0.08552857769852464,21,0.018663865780257194
18,4,0.47997464007849977,0.09186076663185301,21,0.020045662689863814
18,5,0.46306359781558326,0.14324837660700812,21,0.0312593585229122
19,1,0.5071464445942281,0.16960589235723691,19,0.03891026026390701
19,2,0.46485065984605195,0.10748026403059548,21,0.023454116458763965
19,3,0.49007674421063985,0.08684611629124726,21,0.018951376272265626
19,4,0.496173423712242,0.08931635027350382,21,0.019490425520262904
19,5,0.4750924057103137,0.0971002330482859,21,0.021189007997220132
20,1,0.4644466735675255,0.12669752859108224,19,0.02906640650130961
20,2,0.4778229252865235,0.08160365464028857,21,0.017807377351150323
20,3,0.4977592386211183,0.06559413985058667,21,0.014313814810039656
20,4,0.506971125998756,0.08010463243535279,21,0.01748026388817233
20,5,0.5093896992925095,0.07609923024154014,20,0.017016305185549148
21,1,0.470094203615523,0.17939609401458706,20,0.04011418611145598
21,2,0.4586240395860631,0.09617052968072995,21,0.020986130089806775
21,3,0.5010621963181369,0.09805381851954471,21,0.021397097406917927
21,4,0.49763584613950346,0.0752165245906423,21,0.016413591307053606
21,5,0.5035271039163307,0.08588399478125103,21,0.01874142414620358
22,1,0.49894359276826394,0.12561395416091686,19,0.028817817478209846
22,2,0.4840673479441502,0.10573557384277335,21,0.023073393846861984
22,3,0.48251616914670253,0.07972433696887084,21,0.017397276613810325
22,4,0.4684453201654116,0.08692140200828222,21,0.0189678049626019
22,5,0.5280091459472287,0.06534281343264563,21,0.014258970889355993
23,1,0.46321381118191907,0.1878718854829952,19,0.043100766481727476
23,2,0.4726618775694974,0.08062136498386477,21,0.017593024174724883
23,3,0.4742082509058405,0.08450893884581999,21,0.01844136234101734
23,4,0.48487273755908167,0.06050601243616864,21,0.013203494380413438
23,5,0.5317582243385187,0.11774531077122445,21,0.02569413330167787
24,1,0.5124306000568911,0.17495721711204446,19,0.040137938359710884
24,2,0.4794381126928761,0.08754414275413291,21,0.019103698134325425
24,3,0.4915480785465868,0.1081990602610574,21,0.02361097065568495
24,4,0.4751722507772459,0.0858191278430601,21,0.01872726901980549
24,5,0.5259184603445194,0.04698717814373903,21,0.010253442882669465
25,1,0.40391817703542754,0.18317035596608924,20,0.04095813674030097
25,2,0.4778623612812165,0.09598745108818385,21,0.02094617906559399
25,3,0.49828395546353843,0.07054328705097142,21,0.015393807270574985
25,4,0.5240433739470186,0.08462476284076843,21,0.018466637208833694
25,5,0.49730574777476827,0.13625335652135923,21,0.029732919997663504
26,1,0.5025718074632735,0.1375028198791652,19,0.03154531033185035
26,2,0.49388118060996655,0.0881808322194166,21,0.019242635166175113
26,3,0.4841130616310581,0.06269715152227387,21,0.013681640128996942
26,4,0.4745376510826799,0.08949557562058533,21,0.019529535697379845
26,5,0.5015261258515848,0.04925141355479908,21,0.010747539557068614
27,1,0.44253922749237995,0.1648226841922244,19,0.037812917052475
27,2,0.493886455322437,0.09385552834807752,21,0.02048095538310185
27,3,0.47993016615330886,0.09760222808038707,21,0.0212985522940342
27,4,0.49451948826538633,0.09171216584784568,21,0.020013235340290318
27,5,0.49195932087897976,0.1343783792328866,21,0.029323766409532607
28,1,0.45627789442280475,0.11765848242503045,19,0.02699270709163495
28,2,0.4757790780630669,0.106403420596833,21,0.023219129956533836
28,3,0.4878241030337169,0.09806654608318692,21,0.02139987478900377
28,4,0.49136408510217305,0.0705254188816586,21,0.015389908116365161
28,5,0.4948288912267958,0.07808852468371946,20,0.017461124945546698
29,1,0.45521141421677164,0.15311906358047456,19,0.035127922340887775
29,2,0.46928314449816383,0.09981553714411312,21,0.0217815359283607
29,3,0.5045945733464335,0.0914384667130865,21,0.019953509292543754
29,4,0.47951200087812496,0.08554170500847372,21,0.01866673039413876
29,5,0.5126554084496038,0.12952584252006155,21,0.028264856085767228
30,1,0.48316922091294817,0.1605501648596871,19,0.03683273389432479
30,2,0.46509056592870024,0.10494813264181704,21,0.022901560089304402
30,3,0.47479274957389983,0.08051881737560722,21,0.017570646452002174
30,4,0.4784811315424359,0.11188902029948267,21,0.02441618595032523
30,5,0.5067624079690747,0.05188410487465014,20,0.01160163854514459
31,1,0.5146381473953351,0.10554308304286958,19,0.024213243851241566
31,2,0.46966975563929647,0.0955828151876553,21,0.020857880273066908
31,3,0.49364557924330554,0.10623468290730546,21,0.02318230837392184
31,4,0.5005829976946389,0.07556130971777186,21,0.016488829590080564
31,5,0.5081527336153445,0.10687105398365429,20,0.02389709415345007
32,1,0.4695181465299266,0.12773998043869,19,0.02930556135695327
32,2,0.48727256574777733,0.11498007146365676,21,0.025090708613982812
32,3,0.4981721696724241,0.07832097059606774,21,0.017091036964709098
32,4,0.49021477845725947,0.062220994837299565,21,0.013577734221780085
32,5,0.5514453728536945,0.12591500541670794,21,0.027476906831087562
33,1,0.4748547436886204,0.12005451472511876,19,0.02754239460013728
33,2,0.47263697593847515,0.10314102771851541,21,0.022507217465506445
33,3,0.4981061793790675,0.06808308911334454,21,0.014856948067063107
33,4,0.4964251562340541,0.05562837705174556,21,0.01213910707748421
33,5,0.5165495256707631,0.0744786553781745,20,0.016653933629837848
34,1,0.4439948830907013,0.13690780704681615,19,0.031408805026254594
34,2,0.48920420967318407,0.09776070740324344,21,0.021333135317513945
34,3,0.48825730761294994,0.09898477218682912,21,0.02160024815210019
34,4,0.48306646747262844,0.10299541788864626,21,0.022475442795634775
34,5,0.5429434676006537,0.12892306287909122,21,0.028133318784237474
35,1,0.4838959676095281,0.15140281509764744,19,0.03473418793569575
35,2,0.4630740803366066,0.09529879251486506,21,0.020795901444631438
35,3,0.5048362806501207,0.08293003404594837,21,0.018096817066705875
35,4,0.517761119100876,0.05979641261978745,21,0.013048647005570888
35,5,0.47027095651908435,0.1228481524871289,21,0.02680766465513075
36,1,0.5163558446683717,0.1579172012958771,19,0.03622869062607887
36,2,0.47893548446879397,0.06800908947635526,21,0.014840800022401077
36,3,0.4835098257011096,0.08520852330749881,21,0.018594024186286775
36,4,0.49629797461439373,0.06934802063344153,21,0.01513297875467168
36,5,0.5176857596692331,0.12905918993815163,21,0.028163024143869664
37,1,0.45723369167021666,0.11946643973138886,19,0.02740748094387981
37,2,0.4648433739462559,0.10404524339225239,21,0.022704533502147645
37,3,0.5085197988914901,0.06370562483807728,21,0.013901707048330858
37,4,0.4785377601048857,0.07625310155914691,21,0.0166397909461879
37,5,0.5541418605880972,0.11333388565197128,21,0.02473148141922038
38,1,0.4737977401256922,0.17251929308251795,19,0.03957864022935638
38,2,0.4981905746600192,0.0880806640780955,21,0.019220776685707163
38,3,0.4929755870476872,0.0757665861000478,21,0.016533624569136096
38,4,0.49285865201367496,0.07408779632444162,21,0.016167282606153563
38,5,0.49450778923570177,0.0539046843464953,21,0.011762966491929329
39,1,0.5055718927196926,0.14570023375944113,19,0.033425926053034585
39,2,0.4954064739441507,0.09714710992278217,21,0.021199237369873565
39,3,0.49684869029597745,0.09081763624630584,21,0.01981803297788865
39,4,0.46390841377074193,0.05191739298659783,21,0.011329303964088287
39,5,0.5238851796896469,0.0729662296791034,20,0.01631574496243379
40,1,0.48710194394912,0.17585844980022694,19,0.040344695318258406
40,2,0.47406009510786057,0.0862339716390063,21,0.018817795357734358
40,3,0.47044799893300165,0.08902774888838316,21,0.01942744753488269
40,4,0.48099112170311,0.06246628555770164,21,0.013631261045280693
40,5,0.4865093685359761,0.12917618783339918,21,0.028188555177732638
41,1,0.49710120968599586,0.12969215872818202,18,0.030568734967806533
41,2,0.4713080851205345,0.08962132350593151,21,0.019556976135621726
41,3,0.49772774789288754,0.0861259824369643,21,0.018794230181896486
41,4,0.4719345718854896,0.07497464801180279,21,0.016360809510321744
41,5,0.5143930381605629,0.08421931427589477,20,0.018832011173931917
42,1,0.4802478052628759,0.13041804309185862,19,0.02991995106588129
42,2,0.481539127198882,0.10420051699955335,21,0.022738416981142193
42,3,0.5018934813783644,0.08270255977314872,21,0.018047178110812568
42,4,0.4783493046759051,0.08968809051508717,21,0.019571545891497042
42,5,0.5037629093447334,0.13378727868261706,21,0.02919477769453545
43,1,0.45379434837732835,0.14457193812946195,18,0.03407593260687485
43,2,0.5004694343024723,0.0965132946345485,21,0.021060927534875897
43,3,0.49476898233344524,0.07977129805870894,21,0.017407524363757983
43,4,0.488803260943036,0.06628050055811238,21,0.0144635909955768
43,5,0.5207983600342688,0.12676687317147833,21,0.027662799615293627
44,1,0.47092926683932773,0.1229219689989389,19,0.028200233726706006
44,2,0.49211317020090145,0.11545012475174007,21,0.025193282650806843
44,3,0.49628804593744585,0.08003241032110715,21,0.017464503730773264
44,4,0.4659570150109738,0.08472233891444779,21,0.018487930053769513
44,5,0.5091620015970564,0.13988757036399588,21,0.030525970475070115
45,1,0.4974874274100115,0.17071768733308615,19,0.03916532352420506
45,2,0.4879250394188331,0.09328055251804053,21,0.02035548537053449
45,3,0.4819446115491795,0.08293831215484396,21,0.018098623498164212
45,4,0.4552644964209039,0.0998150061526654,21,0.021781420056527244
45,5,0.4819979415226844,0.12621021329849078,21,0.02754132647223125
46,1,0.4713358227486808,0.12838340565427453,19,0.029453173224977418
46,2,0.46953952058074866,0.09118258020418517,21,0.01989767027843145
46,3,0.4917506544835441,0.07722911194484214,21,0.01685277387340273
46,4,0.48923072420165364,0.08275909351107878,21,0.01805951478383082
46,5,0.5062910766234668,0.1297291765377671,21,0.02830922720612414
47,1,0.49115609757742734,0.13100056567582555,20,0.029292616994207158
47,2,0.48142368324367757,0.10042182209654803,21,0.02191383815156287
47,3,0.5030135997046389,0.07192649385623985,21,0.015695647741380728
47,4,0.4864818990179573,0.07414638556865782,21,0.016180067827416943
47,5,0.5178077317233728,0.06577047022383979,21,0.014352293252075477
48,1,0.4606224750460988,0.16461367668202342,19,0.03776496744113778
48,2,0.49746634265274653,0.09889391339616062,21,0.021580421138491117
48,3,0.4616834310962557,0.0779867719442693,21,0.01701810883999393
48,4,0.4651372654975078,0.10631321359189623,21,0.023199445174232027
48,5,0.5040245537578849,0.0743984696332484,21,0.016235077080154012
49,1,0.4576273193360909,0.15296580911987287,19,0.0350927633563399
49,2,0.495491768754525,0.09287060962921394,21,0.020266028498217504
49,3,0.4830627282990401,0.07800080796966664,21,0.017021171751843436
49,4,0.47311643234285133,0.05260422810231982,21,0.011479183673981133
49,5,0.5041289729740152,0.06359139700225924,21,0.013876780490992422
50,1,0.48959869567673403,0.12195133275753589,19,0.027977554501063172
50,2,0.4999041232324213,0.10529681905131297,21,0.022977649701938566
50,3,0.4696121908934619,0.07478785200819112,21,0.016320047280509092
50,4,0.4762944865693961,0.07740228954555918,21,0.016890564324067336
50,5,0.4878296880022995,0.13828376605273426,21,0.030175991681915214
51,1,0.46147446715453155,0.12122226071108501,19,0.02781029390248213
51,2,0.46500745074141486,0.09835973201357806,21,0.021463853204180604
51,3,0.5035930680207833,0.06733114451985713,21,0.014692860304297922
51,4,0.4730274806822753,0.07761340593471848,21,0.016936633697103916
51,5,0.5185356884433588,0.08336741084674477,21,0.018192260509413832
52,1,0.4646924840487998,0.12298160476359292,19,0.028213915109419042
52,2,0.45106326243319556,0.1004116390923385,21,0.021911616037868006
52,3,0.5038454260771691,0.08089982597651783,21,0.017653789345054655
52,4,0.4988776150818588,0.06656171578422752,21,0.014524957188921883
52,5,0.5150219857907388,0.06303045354126932,20,0.014094037877092054
53,1,0.4657682801721923,0.14008114329486024,19,0.03213681829041768
53,2,0.48905513950336144,0.10085060405093584,21,0.022007406045020647
53,3,0.4813207228966562,0.07240939479410298,21,0.015801025365234204
53,4,0.4767855053280831,0.06880554084575492,21,0.01501459995990704
53,5,0.4748162000603356,0.13260338782993258,21,0.028936431530392957
54,1,0.49085361786672227,0.12582494622480106,19,0.028866222377386702
54,2,0.47941205810206383,0.07754672470605924,21,0.016922082660067554
54,3,0.5014769186370847,0.07858101650328007,21,0.01714778363394548
54,4,0.48307408943801083,0.05724971620108738,21,0.0124929122860106
54,5,0.5385182505065936,0.1281253568629198,21,0.027959245060359985
55,1,0.5071012568465242,0.16481532734875776,19,0.03781122927683213
55,2,0.48495213343933685,0.08192016774020333,21,0.017876446172045774
55,3,0.46289264331174546,0.07975759493996468,21,0.017404534098095954
55,4,0.4919293763612238,0.07039200207701617,21,0.015360794182734063
55,5,0.5004133771719077,0.08762194296041131,21,0.01912067553119942
56,1,0.5071569578097549,0.17079709820256278,19,0.039183541627103344
56,2,0.47005653535554404,0.10318862824163987,21,0.02251760475123679
56,3,0.5017957491731756,0.08620492987739703,21,0.018811457925787246
56,4,0.49605834937699067,0.08983680211027983,21,0.019603997422053616
56,5,0.48785542669729526,0.059173937463487404,21,0.012912811790238772
57,1,0.4389158192943614,0.16438673790233546,19,0.037712904114451974
57,2,0.4908661120425771,0.08733085905454173,21,0.01905715581537891
57,3,0.48733352173078054,0.06634092808085303,21,0.014476777362101451
57,4,0.4770900357563855,0.13267073103794583,21,0.028951127023167333
57,5,0.500390311430324,0.06051702868072285,21,0.013205898322058382
58,1,0.477743457396228,0.08393612532721571,19,0.019256267790194636
58,2,0.4981634992855342,0.08687648723472562,21,0.01895800375547595
58,3,0.48434739945694566,0.09208274710730383,21,0.020094102800890273
58,4,0.47224975236141187,0.10834280628845434,21,0.023642338610513316
58,5,0.5039927938102539,0.07030311318588695,21,0.015341397036446427
59,1,0.49641229544878224,0.1829001120660419,19,0.041960163434638986
59,2,0.48049371312633454,0.08835630336074474,21,0.01928092610843304
59,3,0.4965844228981584,0.05906273947623303,21,0.012888546400061634
59,4,0.4897279836864657,0.08718799378839757,21,0.01902598005841293
59,5,0.4930087478642649,0.08998955504862474,21,0.019637330845986588
60,1,0.48273400989337883,0.13817343221027503,19,0.03169915935193456
60,2,0.4765368906490766,0.09256912483558508,21,0.02020023912261358
60,3,0.5026946441318967,0.09837454070199547,21,0.021467084724924215
60,4,0.47011183439266074,0.09890488311768052,21,0.021582814927977662
60,5,0.490274040719181,0.13289763901046914,21,0.029000642402209096
61,1,0.5000951019108817,0.16390121966820273,19,0.03760151859246088
61,2,0.5006481325697971,0.07612809014471808,21,0.016612511219075823
61,3,0.4627307336893488,0.08935620985411455,21,0.01949912359384947
61,4,0.4926612260043027,0.08788914590221149,21,0.019178983993423906
61,5,0.48971618345521933,0.056389054282158,20,0.01260897585618309
62,1,0.49616128161330214,0.10251280150718259,19,0.02351804958889752
62,2,0.4891244722096519,0.10268879286430002,21,0.02240853172972838
62,3,0.4657352533212975,0.08788468840981281,21,0.019178011288836925
62,4,0.48809075467182744,0.09103987971387967,21,0.019866530478501343
62,5,0.48561791278137073,0.08904368879346286,20,0.019910774110951917
63,1,0.444579774298074,0.16780215962159176,19,0.03849645559465262
63,2,0.4922178578515451,0.08462029633680086,21,0.01846566253776116
63,3,0.49282337010244914,0.07023051276578175,21,0.015325554325940825
63,4,0.5345770528440232,0.07099553040243968,21,0.015492494860605643
63,5,0.4926931647981187,0.14250543069755137,21,0.031097234433991084
64,1,0.46606642459775655,0.16689971925933822,19,0.038289421576671805
64,2,0.4977450259355199,0.09200009417714436,21,0.02007606645284905
64,3,0.4913638540935247,0.09979575006830972,21,0.02177721803442494
64,4,0.4739213219240196,0.08293421110101849,21,0.018097728574850674
64,5,0.5397098861913412,0.1245735449771356,21,0.027184176164129038
65,1,0.49551285110789844,0.12786979576426508,19,0.02933534303513772
65,2,0.5006954441951835,0.08231291100690848,21,0.017962149779110564
65,3,0.4858912202708442,0.06106204086054328,21,0.013324829730091716
65,4,0.4880223163190297,0.06503427307199977,21,0.014191641862803202
65,5,0.5065562232758586,0.07439073912264749,21,0.016233390144440234
66,1,0.4910355377104311,0.1244225855125967,19,0.028544498765445098
66,2,0.48845174272113184,0.08053782343953544,21,0.017574793915174282
66,3,0.4678569189185599,0.0734562339027523,21,0.016029464386940185
66,4,0.4603902472244788,0.07312019534504285,21,0.015956134761838884
66,5,0.47547440496808174,0.12535317807018156,21,0.02735430605285169
67,1,0.48732772229456445,0.1172494513755709,18,0.027635960719356187
67,2,0.5009741479184422,0.11068930807622579,21,0.024154387280075785
67,3,0.4639369571562941,0.09176276043736588,21,0.02002427598487277
67,4,0.48981399986704577,0.06399988520534095,21,0.013965919924855203
67,5,0.4920392454039015,0.07305527226032396,21,0.015941967383263915
68,1,0.5050073771802744,0.09546553309564582,19,0.021901295334481985
68,2,0.47428367615423367,0.09660485627407041,21,0.021080907922678915
68,3,0.5073284974916396,0.07541344379944238,21,0.0164565626013449
68,4,0.5008952332177485,0.10369516538138802,21,0.02262814021719881
68,5,0.521230430170738,0.13491367829939702,21,0.029440578242471805
69,1,0.4919435337322627,0.1341881030891425,19,0.030784862146894222
69,2,0.49892015725852673,0.07544156236369157,21,0.01646269857511182
69,3,0.5064703445529014,0.0928835477308782,21,0.02026885182346634
69,4,0.4929071645550825,0.0911397537085323,21,0.019888324770903885
69,5,0.49418439621785926,0.08912897328881766,21,0.01944953650998591
70,1,0.4637252967432962,0.12019945458519073,19,0.02757564608450279
70,2,0.48985071839368854,0.0831022817951459,21,0.018134404607133656
70,3,0.4820296892706505,0.08659527317469012,21,0.018896637816590307
70,4,0.5059435938994067,0.09901078235010831,21,0.02160592403505567
70,5,0.4998244014841883,0.06465003447193905,21,0.01410779412615072
71,1,0.5350490812913872,0.1383641228134853,19,0.03174290677661227
71,2,0.4641080628274656,0.10666564318597097,21,0.02327635161670774
71,3,0.489718452027971,0.07645835746654596,21,0.016684581457258995
71,4,0.5415119750196954,0.0762377434443682,21,0.01663643953078289
71,5,0.5080690711546252,0.18323049409788417,21,0.03998417184893874
72,1,0.47867679221287257,0.11117664554336144,18,0.026204586657761347
72,2,0.4979387839273727,0.11596534436197123,21,0.025305712787159696
72,3,0.5037634083974488,0.08339019452518107,21,0.018197232315654014
72,4,0.49390779991400435,0.07345558961589754,21,0.016029323792022033
72,5,0.4683567066469861,0.0985984170031656,21,0.021515938539039398
73,1,0.5197185080670512,0.16346259658029677,19,0.03750089155485636
73,2,0.49719677137489837,0.09856604670906192,21,0.021508874761753775
73,3,0.47978436937061797,0.09155662893120517,21,0.019979294402487215
73,4,0.4981618430859213,0.07410966116666819,21,0.016172053905894587
73,5,0.49201024452922393,0.14072820353484417,21,0.03070941167207502
74,1,0.42364808047040153,0.1686508846191327,19,0.03869116646281776
74,2,0.49317369579187237,0.09496659335099303,21,0.02072340964395312
74,3,0.5060074202838342,0.08408063924228115,21,0.018347899705144183
74,4,0.4437120441109822,0.10160640752783759,21,0.022172335885183175
74,5,0.503312089893062,0.1278067494691851,21,0.027889719227085615
75,1,0.4580874901231183,0.14356220685746085,19,0.03293542904228177
75,2,0.5021381973218164,0.09227222893290879,21,0.02013545112511185
75,3,0.4928794851124974,0.07473286017617782,21,0.01630804707894694
75,4,0.5000756622223422,0.08913256612412612,21,0.01945032053092689
75,5,0.5237594398263861,0.05751355437925091,20,0.012860421721963574
76,1,0.4732025835568316,0.12930188948097499,19,0.029663887866128145
76,2,0.47580842101257115,0.0875427324595794,21,0.019103390382823347
76,3,0.4914753628150665,0.06426511368473338,21,0.014023797524058721
76,4,0.48031816827723345,0.07432679408761224,21,0.016219436193803775
76,5,0.48762432258647287,0.08231450087301234,21,0.017962496716337508
77,1,0.47420808562288497,0.12974725744521773,18,0.030581721859956744
77,2,0.48559494797699126,0.07167347478680272,21,0.015640434453858685
77,3,0.4907869895992234,0.10064610166531726,21,0.021962779965882733
77,4,0.5033559335321962,0.13824987895988428,21,0.03016859691200726
77,5,0.46682740882152957,0.1261518779738285,21,0.027528596660757215
78,1,0.501012084649194,0.11764490196914695,19,0.026989591521382143
78,2,0.4982146113281505,0.08863090797250146,21,0.019340849747459667
78,3,0.4857098595547407,0.08555269029667895,21,0.01866912758055454
78,4,0.4842899928282814,0.07445444293455941,21,0.016247291455875643
78,5,0.4755003371923834,0.12485357326095715,21,0.02724528334543098
79,1,0.5014471107483246,0.19391598198385787,19,0.04448737731605738
79,2,0.49065459899487723,0.08362367869282279,21,0.0182481827381203
79,3,0.47114688714562697,0.07470674012956355,21,0.016302347217481906
79,4,0.4861515345303068,0.10736948053285843,21,0.023429941517614822
79,5,0.4833531302054134,0.12838358776757514,21,0.028015595663567608
80,1,0.5085501779753021,0.18405796835885424,19,0.042225793885771176
80,2,0.489926110777491,0.10333178280487527,21,0.02254884363800368
80,3,0.49411279651835127,0.08834660375985727,21,0.019278809481991246
80,4,0.47618526689506446,0.06433641164391454,21,0.014039356014289366
80,5,0.4897806354481461,0.13436221983963334,21,0.029320240140829387
81,1,0.4662526386641364,0.14938570908265972,19,0.03427143207897262
81,2,0.49005642249980835,0.0989600118878751,21,0.02159484501190083
81,3,0.47174282151026,0.08817007625909515,21,0.019240288023206303
81,4,0.4829414438669327,0.07800654224669015,21,0.017022423073677535
81,5,0.4900479806018637,0.06395032938532334,21,0.013955105958362048
82,1,0.508097064260968,0.11380726566313726,19,0.026109177371910618
82,2,0.47404208363394895,0.09178685146694454,21,0.020029533078521043
82,3,0.4877734352059461,0.06579454228476465,21,0.014357546206424134
82,4,0.495472470202549,0.07390105386779057,21,0.016126532061245685
82,5,0.4696596774086193,0.1207585588251728,21,0.026351677934768187
83,1,0.4997215474457722,0.161469709537597,19,0.03704369191143426
83,2,0.4738423060830885,0.09158513228011236,21,0.019985514343150403
83,3,0.49337422659421665,0.0651601830073602,21,0.014219117663257307
83,4,0.48718269153592797,0.07125206895221693,21,0.015548476161702235
83,5,0.4914511320883328,0.07924991699373038,21,0.017293749687749365
84,1,0.484536788542741,0.11468517211136074,19,0.026310582923999504
84,2,0.5145719006101503,0.07688563391295121,21,0.01677782082194108
