draw,dwell_quintile,p_choose_s,draw_subject_sd,n_subjects,draw_subject_sem
16,S~E,0.41073750527975433,0.10563785032646297,20,0.023621341432691956
16,S>E,0.50423993178302,0.09671967740695513,20,0.021627177344380223
16,S>>E,0.5022650365020224,0.1570009841191586,20,0.03510648730248036
17,E>>S,0.48662490016027116,0.12293597424977565,20,0.027489319530266204
17,E>S,0.46769098972530426,0.10862424341298806,20,0.024289119227592505
17,S~E,0.44550560357862823,0.07502901355074551,20,0.016776997458421983
17,S>E,0.47607165224439596,0.054071748906490934,20,0.012090810621721364
17,S>>E,0.49766855429635815,0.12535146081859638,20,0.028029438746928294
18,E>>S,0.4862839611772367,0.1596101393253564,20,0.03568991214297093
18,E>S,0.4671788173267785,0.07194924489545705,20,0.01608834025160217
18,S~E,0.4325006007902825,0.08700123402227199,20,0.01945406734001676
18,S>E,0.4953849599602241,0.09228576815582198,20,0.020635725095220336
18,S>>E,0.47726081917581425,0.08138829616451392,20,0.018198976279673852
19,E>>S,0.4726778159566699,0.1018645254949097,20,0.022777600350237848
19,E>S,0.47428810797005305,0.09086806652499743,20,0.020318717373386735
19,S~E,0.4492019387398808,0.08165621199104971,20,0.01825888407971206
19,S>E,0.466034344861587,0.090238631143334,20,0.020177971343302438
19,S>>E,0.5161028858927532,0.15777568933481925,20,0.03527971665495444
20,E>>S,0.481364397100125,0.10053197357153716,20,0.02247963268181694
20,E>S,0.4633412518025087,0.09662339179024834,20,0.02160564722595904
20,S~E,0.4404952661202034,0.07284028170632986,20,0.016287582139558793
20,S>E,0.4844222151239751,0.075570162134638,20,0.016898001960373117
20,S>>E,0.4953265027555672,0.15535016156138753,20,0.034737352156683735
21,E>>S,0.4820739743730143,0.15039759134463113,20,0.033629923789882915
21,E>S,0.47209808149351795,0.06973578343783016,20,0.01559339522311922
21,S~E,0.43792147102301104,0.10498349347612891,20,0.02347502279280299
21,S>E,0.4598585552537616,0.1097383755933279,20,0.024538246756708498
21,S>>E,0.4965359448367641,0.15446386704311268,20,0.03453917067758894
22,E>>S,0.47432081191406394,0.13222735086284898,20,0.029566934501404577
22,E>S,0.4558785393909587,0.08454395026144858,20,0.018904601987096013
22,S~E,0.4359531019129914,0.09448001730195087,20,0.02112637412025184
22,S>E,0.493135692140618,0.10785838101965751,20,0.024117867190302726
22,S>>E,0.5103047086193694,0.14476926995860664,20,0.03237139286804626
23,E>>S,0.5001744587167608,0.13679630294807024,20,0.030588583246253992
23,E>S,0.4904861153425018,0.09765880139507772,20,0.02183717185205451
23,S~E,0.4582060842494665,0.0674716707033391,20,0.015087124224814728
23,S>E,0.48158161145952316,0.09473798992658279,20,0.021184058552752943
23,S>>E,0.49380849141187905,0.08305408829724953,20,0.01857145872419197
24,E>>S,0.4952621001407782,0.12627630846037516,20,0.028236240966513063
24,E>S,0.47117192701069677,0.06754465962904475,20,0.01510344504476298
24,S~E,0.44525376094509905,0.06742078445820505,20,0.015075745714490782
24,S>E,0.4573507896677985,0.08933238354679554,20,0.019975328220271857
24,S>>E,0.46330745012180213,0.08985122356337379,20,0.020091344374923464
25,E>>S,0.49636213887764224,0.11364531146947414,20,0.02541186417698807
25,E>S,0.4510135477158298,0.09650678170647038,20,0.021579572418540093
25,S~E,0.4269987996922763,0.09201548927807707,20,0.020575288900868335
25,S>E,0.4705935837824381,0.08769139536901711,20,0.01960839210869325
25,S>>E,0.49635887103342186,0.14330553100616797,20,0.03204409088814954
26,E>>S,0.48948491616649126,0.13479360515456773,20,0.030140766405787948
26,E>S,0.4633670678870865,0.09960215827557299,20,0.022271719660987444
26,S~E,0.454175559982415,0.07268101038106231,20,0.01625196798854232
26,S>E,0.48048352534440664,0.06950876586549547,20,0.015542632550736487
26,S>>E,0.4948986921012123,0.15465151629787222,20,0.03458113032654589
27,E>>S,0.49082530020070314,0.1285979666466099,20,0.028755379519007043
27,E>S,0.4859263446075507,0.07824724561270782,20,0.017496616024213686
27,S~E,0.4488915181475176,0.0850500023508174,20,0.019017758674294463
27,S>E,0.47580720426947815,0.07452078128055058,20,0.016663353267970492
27,S>>E,0.5116429779771449,0.14388675696477707,20,0.03217405696352328
28,E>>S,0.48745298187154135,0.1256431471743606,20,0.028094661798888088
28,E>S,0.4896460698705131,0.08843011729506677,20,0.01977357535300491
28,S~E,0.44986329607954056,0.09155459761354012,20,0.020472230391651573
28,S>E,0.4630787563623138,0.08307670211663241,20,0.018576515327929075
28,S>>E,0.4843674633336537,0.1407878727529905,20,0.03148112538832772
29,E>>S,0.4754389106665968,0.08133064117910127,20,0.018186084233011407
29,E>S,0.46493655075242596,0.08038983245119309,20,0.01797571300606863
29,S~E,0.45319436728095114,0.09835927998951259,20,0.021993803627448495
29,S>E,0.4693848598535042,0.11905744888230552,20,0.026622054892854147
29,S>>E,0.5042636749380514,0.1492565517645823,20,0.03337477958328222
30,E>>S,0.49147967435824497,0.13366123379545522,20,0.02988756047231301
30,E>S,0.4697600544518264,0.09422658200250318,20,0.021069704264505537
30,S~E,0.4655046867610634,0.09432983987687807,20,0.021092793427136974
30,S>E,0.4721289222663726,0.10362822067123834,20,0.02317197458082378
30,S>>E,0.47529020905658176,0.09616063503167928,20,0.02150217166903825
31,E>>S,0.5045816926538986,0.14513443348967675,20,0.032453045915883924
31,E>S,0.4657947495126266,0.09857860058084375,20,0.022042845202556685
31,S~E,0.44618921333849304,0.08881055754115093,20,0.019858644378167003
31,S>E,0.47435194016823284,0.09696420870764455,20,0.021681856205477024
31,S>>E,0.4805136424307673,0.1369021093195322,20,0.030612242270158147
32,E>>S,0.4797115633016289,0.11067183952914994,20,0.024746975638212758
32,E>S,0.45601478406758905,0.09147211848732605,20,0.020453787498357627
32,S~E,0.4503563661915556,0.06846171550774637,20,0.01530850497315724
32,S>E,0.48382831139459803,0.09323577414177653,20,0.02084815289158294
32,S>>E,0.497585066901672,0.12039492262229441,20,0.026921123112927752
33,E>>S,0.4952030457741129,0.1409181620800944,20,0.03151025896754242
33,E>S,0.4700095743863447,0.09045903908781502,20,0.020227256057966495
33,S~E,0.4339643412876247,0.09044386230894194,20,0.020223862427042525
33,S>E,0.47096643912210456,0.0922900540113291,20,0.0206366834416459
33,S>>E,0.4963705737641929,0.15213959190269968,20,0.034019446956351305
34,E>>S,0.4981888589962071,0.11573214013455603,20,0.025878493252239895
34,E>S,0.4806683035882375,0.09384947034260295,20,0.020985379533841067
34,S~E,0.4229884801358616,0.08551517271432758,20,0.019121773929687166
34,S>E,0.48108008573514305,0.08958207913886096,20,0.020031161852025893
34,S>>E,0.48948699988579686,0.1351292276320136,20,0.030215813873222534
35,E>>S,0.4816372472204263,0.10578432214730504,20,0.02365409352751106
35,E>S,0.47203774066583737,0.08984553530811572,20,0.020090072442380424
35,S~E,0.44035242987389556,0.08281107418918006,20,0.018517119117678487
35,S>E,0.49005627353818726,0.06520221071771547,20,0.014579657544807712
35,S>>E,0.5024880700096842,0.1375351005479003,20,0.030753783411737363
36,E>>S,0.4859143547128088,0.09549242408134115,20,0.02135275515821167
36,E>S,0.48260522491482744,0.0846562731431752,20,0.01892971814699295
36,S~E,0.46182747955396974,0.0877531882959594,20,0.019622209427210414
36,S>E,0.469135088542932,0.06905058752542559,20,0.01544018075931506
36,S>>E,0.5003255526861965,0.11375669850936083,20,0.02543677107628798
37,E>>S,0.48029635216442185,0.09958046474914217,20,0.022266868841010343
37,E>S,0.4669519212620198,0.08609147463811125,20,0.019250638957401586
37,S~E,0.4407529927293131,0.07610795242588214,20,0.01701825552525925
37,S>E,0.4917344608620107,0.09108994215434432,20,0.020368330272363754
37,S>>E,0.5237357789091728,0.1427202424005764,20,0.031913216377293656
38,E>>S,0.48604996678680357,0.12797328797312066,20,0.028615697121205406
38,E>S,0.49917057738618525,0.09978334540272764,20,0.02231223433428401
38,S~E,0.44002931029665876,0.10319371851351225,20,0.023074816944719193
38,S>E,0.4727809160658566,0.07040115027084552,20,0.01574217576997883
38,S>>E,0.4714207427298202,0.10454196550864214,20,0.02337629413787622
39,E>>S,0.510258349722509,0.1576246040483856,20,0.035245932957867876
39,E>S,0.48849979858453363,0.08515001818993104,20,0.01904012289580294
39,S~E,0.4336838467277218,0.0875358509906748,20,0.019573611328344117
39,S>E,0.46993407831015716,0.08701875663208891,20,0.019457985514686145
39,S>>E,0.501361437172963,0.11707788979319987,20,0.02617941202398237
40,E>>S,0.4554535177135402,0.1403261055154186,20,0.03137787109502842
40,E>S,0.46830126193478644,0.09580072050343501,20,0.021421692333913854
40,S~E,0.4506237872924322,0.08387726218627242,20,0.018755526001507775
40,S>E,0.5066661513401625,0.10327563890596818,20,0.023093134901346686
40,S>>E,0.5223441203234445,0.1458178297919258,20,0.03260585797462401
41,E>>S,0.4710952479679973,0.0946744486947564,20,0.021169850301379155
41,E>S,0.46790166110218623,0.0916644562627694,20,0.020496795532410867
41,S~E,0.42588989426226515,0.08863048647228955,20,0.019818379263091494
41,S>E,0.47998343715379005,0.09400407113605017,20,0.021019949322193403
41,S>>E,0.5268294794252737,0.1430887645146217,20,0.03199562042711539
42,E>>S,0.4641219703269036,0.12128658082407762,20,0.027120503948116
42,E>S,0.4699067990113699,0.10265806574041567,20,0.02295504134342117
42,S~E,0.4342761242152677,0.08902385182578831,20,0.019906338430133143
42,S>E,0.49636068330104555,0.09819118912969164,20,0.021956217368552893
42,S>>E,0.501590835742389,0.14645840656617432,20,0.03274909529582673
43,E>>S,0.48000355255611743,0.1300595739319302,20,0.029082204843645553
43,E>S,0.47662232898290924,0.0989437926268341,20,0.022124504626524353
43,S~E,0.44520517800310655,0.0971164684726514,20,0.02171590252395637
43,S>E,0.47716572827953563,0.07191856074121458,20,0.016081479066130347
43,S>>E,0.5172215378746107,0.14420805073217158,20,0.032245900433987396
44,E>>S,0.4776785876455838,0.1594430291769104,20,0.035652545177805396
44,E>S,0.46001658116111094,0.09915574986403233,20,0.022171899705594182
44,S~E,0.4683267686167009,0.10167530699313079,20,0.02273528980698002
44,S>E,0.4848726952146102,0.1058085516844434,20,0.023659511416721533
44,S>>E,0.5158372526409043,0.1459670110026697,20,0.03263921590744292
45,E>>S,0.49916977598767875,0.13340948348204928,20,0.02983126739089975
45,E>S,0.46795512039507836,0.10940523934701502,20,0.024463755227456026
45,S~E,0.4464699673314351,0.090559733147547,20,0.020249771934215607
45,S>E,0.5145039820604206,0.10757874713989715,20,0.02405533915390711
45,S>>E,0.48941247706048435,0.14908375656422196,20,0.03333614140186308
46,E>>S,0.4910931212843665,0.10604738826129506,20,0.0237129168988569
46,E>S,0.45796634643062706,0.08632417927533707,20,0.019302673296153223
46,S~E,0.4387590012779888,0.09337052707777181,20,0.020878284564088256
46,S>E,0.4838392547651361,0.090833931862948,20,0.020311084630913582
46,S>>E,0.4964137101180329,0.10662351429601129,20,0.023841742596580187
47,E>>S,0.48756010772010017,0.1082695968153218,20,0.02420981783755543
47,E>S,0.47301860054169376,0.08042949200309077,20,0.017984581151468667
47,S~E,0.44938916951193963,0.09029673359247656,20,0.02019096344589664
47,S>E,0.4671985997375828,0.07733147660058214,20,0.0172918438479336
47,S>>E,0.4905904654890481,0.12377547625382188,20,0.027677037885095672
48,E>>S,0.48001047263575264,0.0806324095361443,20,0.01802995489124209
48,E>S,0.4689950720527401,0.09078471640430288,20,0.02030007971980615
48,S~E,0.4468222174108404,0.08946822922566718,20,0.020005704237512516
48,S>E,0.4925297909750725,0.10277935282461463,20,0.022982161959927333
48,S>>E,0.5107564439579904,0.13813141565335843,20,0.030887123522918798
49,E>>S,0.490978983557108,0.1291453317554001,20,0.028877774078183687
49,E>S,0.4714632123664499,0.09345829518975403,20,0.02089791011055316
49,S~E,0.42779370117486276,0.08758407091536817,20,0.019584393631292545
49,S>E,0.4725922628505561,0.08844323205257563,20,0.019776507901934737
49,S>>E,0.4847508139900315,0.14210719814188447,20,0.03177613551372854
50,E>>S,0.4747094368606549,0.1407768723960827,20,0.031478665633745455
50,E>S,0.4872336521416535,0.086583987121888,20,0.019360768096750792
50,S~E,0.4481681001491741,0.08953518336474477,20,0.020020675638147762
50,S>E,0.4765366689311571,0.06694092758943787,20,0.01496844645668742
50,S>>E,0.4964992969911197,0.13480005918017582,20,0.03014220956978677
51,E>>S,0.4923185629517163,0.10415088971834835,20,0.023288846932731082
51,E>S,0.4881617719840716,0.0859253141831847,20,0.01921348435016278
51,S~E,0.47218022988341557,0.09234394927705795,20,0.020648734789429413
51,S>E,0.476022938170331,0.08260894020852891,20,0.01847192058554863
51,S>>E,0.5001065198158614,0.1411395427340149,20,0.03155976118664938
52,E>>S,0.48429439492693643,0.10975897726037372,20,0.024542853429504925
52,E>S,0.47405019996911585,0.07931465027450227,20,0.01773529496254094
52,S~E,0.44520179959340034,0.08758774939162248,20,0.01958521616358837
52,S>E,0.48120716965205057,0.09201235457525506,20,0.020574587960008408
52,S>>E,0.5219953704643524,0.1735780770818261,20,0.038813237975866145
53,E>>S,0.4798049633184961,0.11259830784889294,20,0.02517774705015727
53,E>S,0.4739694675527454,0.07666338192919063,20,0.01714245333786992
53,S~E,0.44264793724448337,0.0788432499191299,20,0.017629886638617923
53,S>E,0.4848480791587078,0.08401956509949784,20,0.018787345900244605
53,S>>E,0.4976274987799547,0.09640270196833754,20,0.02155629948158555
54,E>>S,0.49413471176799123,0.10052361961311836,20,0.022477764679926373
54,E>S,0.4830101649047136,0.07475994530199288,20,0.016716831968942213
54,S~E,0.45024472505204943,0.08031751097239093,20,0.017959541431785134
54,S>E,0.47302005900398286,0.09576121351353134,20,0.021412858302412754
54,S>>E,0.4887122101204563,0.11052157981908695,20,0.02471337654561473
55,E>>S,0.49241797515893193,0.11864827215861867,20,0.026530560195956704
55,E>S,0.4628807251854723,0.08882739267164778,20,0.019862408827787108
55,S~E,0.4482818031817065,0.08204875048813477,20,0.01834665835603884
55,S>E,0.47439375148302404,0.06348434384872267,20,0.014195530835271452
55,S>>E,0.49416020636694624,0.15288329207984033,20,0.034185743371447815
56,E>>S,0.47760041147226306,0.11197835662403662,20,0.02503912174200597
56,E>S,0.4679999604580812,0.09188680507752103,20,0.020546514238860985
56,S~E,0.43884143084291083,0.07605566376929968,20,0.017006563426202194
56,S>E,0.4824558091111661,0.08810225623070235,20,0.019700263390295483
56,S>>E,0.4974040181167874,0.09183088337203181,20,0.020534009765371824
57,E>>S,0.4881123617712257,0.11446269177622716,20,0.025594635969925006
57,E>S,0.4618276754767436,0.07662470638845041,20,0.017133805224053753
57,S~E,0.43762226628794665,0.08830602211126973,20,0.01974582682633986
57,S>E,0.4870306079886889,0.06406631882028588,20,0.014325664395033334
57,S>>E,0.4998891902717144,0.10577698176159307,20,0.023652452167367756
58,E>>S,0.4869698065279026,0.11537824493001875,20,0.025799359878814238
58,E>S,0.4584587245768593,0.08358634585979786,20,0.01869047513333161
58,S~E,0.46361925833333784,0.088853601933165,20,0.019868269396826364
58,S>E,0.4884192533665378,0.11291449200313998,20,0.02524844797638774
58,S>>E,0.49572017458202405,0.1546335048911631,20,0.034577102853568686
59,E>>S,0.48699090712743,0.11236511869946127,20,0.025125604371182813
59,E>S,0.4816171564051713,0.07525551089466641,20,0.01682764380419501
59,S~E,0.45788889037537117,0.08319061374968928,20,0.01860198674342339
59,S>E,0.4741124283833103,0.07927283007571077,20,0.01772594368180791
59,S>>E,0.46137597146853804,0.08443620642077163,20,0.018880509731904957
60,E>>S,0.4794185163123334,0.10044789613914275,20,0.022460832396396183
60,E>S,0.4743623824739582,0.09396358719679543,20,0.02101089683817635
60,S~E,0.47007737554993073,0.10255522995417488,20,0.022932046562565766
60,S>E,0.4778090036021155,0.07298228669027204,20,0.01631933541928264
60,S>>E,0.4944823230437838,0.10884670887258295,20,0.024338864016622497
61,E>>S,0.49400427380906153,0.13146716353813354,20,0.029396951448034832
61,E>S,0.46852813553344097,0.09595136852818392,20,0.021455378256315317
61,S~E,0.4600807885326361,0.09239693704823002,20,0.020660583215261107
61,S>E,0.4672396050929876,0.09858982075413962,20,0.022045354109577576
61,S>>E,0.4838487993978925,0.1477159972952328,20,0.03303030113163156
62,E>>S,0.49152468123035514,0.11846401318161172,20,0.026489358636151494
62,E>S,0.47221521208350276,0.0944090834504449,20,0.021110512828864517
62,S~E,0.44991823957384536,0.08865781385294924,20,0.019824489851171703
62,S>E,0.48522205005685287,0.08455230390082367,20,0.018906469917646235
62,S>>E,0.46132695320247885,0.10314235703417876,20,0.023063332168797728
63,E>>S,0.5084217618147859,0.10914316254979123,20,0.024405153074064247
63,E>S,0.4339129654568302,0.08298285519435865,20,0.018555530518160744
63,S~E,0.4555741267701653,0.09949002269159521,20,0.022246645382140346
63,S>E,0.48336592849894267,0.10311600359215937,20,0.023057439360018084
63,S>>E,0.4956378039017338,0.1225946362257115,20,0.027412994027754916
64,E>>S,0.4713730671336931,0.135770354468666,20,0.030359174192117953
64,E>S,0.4822975984337973,0.10978457678677396,20,0.0245485776576272
64,S~E,0.4475295989079454,0.08874350972404361,20,0.01984365203048751
64,S>E,0.46215124547470643,0.06363757571423836,20,0.014229794522032671
64,S>>E,0.4875486585169752,0.1442745296074628,20,0.03226076556240928
65,E>>S,0.4718507328144427,0.09773748381525885,20,0.02185476577607043
65,E>S,0.4702435910401087,0.09671517717637072,20,0.02162617106223011
65,S~E,0.43766770000005994,0.07066848109798804,20,0.015801952760176024
65,S>E,0.4936852073788153,0.08110034533054047,20,0.018134588515779614
65,S>>E,0.49394960772028246,0.14154407104970188,20,0.03165021646791934
66,E>>S,0.47197834354327145,0.09265896276425194,20,0.020719173946548913
66,E>S,0.46800233940889485,0.09050037643600996,20,0.02023649937002384
66,S~E,0.4495448288878715,0.08853014256738939,20,0.019795941683843042
66,S>E,0.49566761479621724,0.07581289442213097,20,0.016952278549889947
66,S>>E,0.48801690963888006,0.10165833028961957,20,0.022731493700671523
67,E>>S,0.4953454593709467,0.1354226480050448,20,0.030281424663230645
67,E>S,0.47839502091258296,0.08340218403587497,20,0.01864929529761642
67,S~E,0.424488610927681,0.07630893709352986,20,0.017063197063188797
67,S>E,0.4827222318847366,0.10240314279151232,20,0.02289803883914391
67,S>>E,0.49367581633828284,0.1547552832136048,20,0.03460433331428524
68,E>>S,0.4547202512814317,0.11974306601855289,20,0.026775363545172935
68,E>S,0.4706426151290447,0.07799093892149524,20,0.01743930410574975
68,S~E,0.46403602595213655,0.09236343292914305,20,0.020653091466480637
68,S>E,0.4805397480606091,0.0748626756981882,20,0.016739803183867034
68,S>>E,0.48238358082947047,0.16396544735397775,20,0.036663788624465725
69,E>>S,0.48490260467726126,0.1040081211387433,20,0.023256922907826286
69,E>S,0.4645716247706326,0.08882743018440055,20,0.01986241721589363
69,S~E,0.4365913521633882,0.08088633452844299,20,0.01808673424563869
69,S>E,0.4561380901423647,0.07692145776027572,20,0.017200160848035523
69,S>>E,0.4857662458439374,0.1457952608612693,20,0.03260081140831127
70,E>>S,0.48716040719063336,0.10464674227619994,20,0.02339972293534841
70,E>S,0.4826478796576931,0.09818087921220046,20,0.021953912000917623
70,S~E,0.445217644695326,0.0911481064932248,20,0.020381336213924062
70,S>E,0.4484008195875998,0.09483301185230586,20,0.021205306101279915
70,S>>E,0.4904993480774321,0.13857919128094337,20,0.030987249197113553
71,E>>S,0.4530031679155308,0.10526350461852418,20,0.023537635187688314
71,E>S,0.4487110330966305,0.08900985305657924,20,0.01990320821017786
71,S~E,0.4454804113320642,0.08837706403995893,20,0.019761712284520033
71,S>E,0.49002488921794185,0.09171059211315323,20,0.02050711182217667
71,S>>E,0.49334279296936,0.14486907728994952,20,0.032393710465799815
72,E>>S,0.4584001539164446,0.1044928887008011,20,0.023365320230031093
72,E>S,0.45664456591075303,0.0862860412951677,20,0.019294145384534896
72,S~E,0.44415209933062155,0.08845672381650965,20,0.019779524752064022
72,S>E,0.4857349146075475,0.08121370234494034,20,0.018159935914772066
72,S>>E,0.49916543385815687,0.13521303300276988,20,0.030234553323811593
73,E>>S,0.48477917085535943,0.12277041701467585,20,0.0274522998070812
73,E>S,0.4739934082560315,0.08913516630486452,20,0.01993122910434258
73,S~E,0.4393840511303508,0.10077045682628084,20,0.02253295915872717
73,S>E,0.502281728792386,0.09376292140535321,20,0.02096602660313399
73,S>>E,0.4910167358980336,0.13526119800239492,20,0.03024532334514138
74,E>>S,0.47697473561616255,0.11690043444928977,20,0.02613973180278701
74,E>S,0.4697012980608209,0.09728376833046931,20,0.02175331190942706
74,S~E,0.4453191733308972,0.08182387377480645,20,0.018296374394282954
74,S>E,0.46726902438136075,0.06251502745149855,20,0.013978785099681618
74,S>>E,0.5077918101559671,0.1355053755666368,20,0.030299923108363897
75,E>>S,0.4809272933375934,0.12125653534854956,20,0.027113785575546296
75,E>S,0.44555439179400863,0.09159967956637306,20,0.020482311022760862
75,S~E,0.42480399547880526,0.08035312939375965,20,0.017967505952928304
75,S>E,0.4902669670620642,0.1021988632852365,20,0.022852360552899628
75,S>>E,0.4962641302543223,0.143364250464772,20,0.0320572209582536
76,E>>S,0.4771763388282017,0.1139351916458865,20,0.025476683354966834
76,E>S,0.4709961574758318,0.08151040983335656,20,0.018226281726125254
76,S~E,0.41120261505654127,0.08486698255274959,20,0.018976834203323672
76,S>E,0.4856187839395988,0.08416519904155427,20,0.018819910639671547
76,S>>E,0.5095636093864448,0.1355019536286801,20,0.030299157939775296
77,E>>S,0.482065656373971,0.08588144157511313,20,0.019203674136762956
77,E>S,0.44918681208783695,0.10236652068462342,20,0.022889849887095626
77,S~E,0.43023733957712446,0.08255618089258894,20,0.018460123243859813
77,S>E,0.4897822100492144,0.10319960694477553,20,0.023076133637977746
77,S>>E,0.5074196500460061,0.15386080385944756,20,0.03440432165024867
78,E>>S,0.4789758317416786,0.11582895167265583,20,0.02590014097025964
78,E>S,0.4962663572021257,0.09032531951277271,20,0.020197355451994796
78,S~E,0.4581877335110732,0.08260237515850123,20,0.01847045259573487
78,S>E,0.4401927633562188,0.06541827630313887,20,0.014627971278468216
